Ratio,Run,Phase,Tree,Metric,Value
80,49,Insert,RB Tree,Path,10274
80,49,Insert,WAVL Tree,Path,17884
80,49,Delete,RB Tree,Rotations,3093
80,49,Delete,WAVL Tree,Rotations,2885
80,49,Delete,RB Tree,Path,5369
80,49,Delete,WAVL Tree,Path,5962
80,50,Insert,RB Tree,Rotations,5753
80,50,Insert,WAVL Tree,Rotations,6990
80,50,Insert,RB Tree,Path,10216
80,50,Insert,WAVL Tree,Path,17892
80,50,Delete,RB Tree,Rotations,2978
80,50,Delete,WAVL Tree,Rotations,2809
80,50,Delete,RB Tree,Path,5303
80,50,Delete,WAVL Tree,Path,6011
90,1,Insert,RB Tree,Rotations,5855
90,1,Insert,WAVL Tree,Rotations,7047
90,1,Insert,RB Tree,Path,10284
90,1,Insert,WAVL Tree,Path,17910
90,1,Delete,RB Tree,Rotations,3344
90,1,Delete,WAVL Tree,Rotations,3406
90,1,Delete,RB Tree,Path,6283
90,1,Delete,WAVL Tree,Path,7053
90,2,Insert,RB Tree,Rotations,5799
90,2,Insert,WAVL Tree,Rotations,6929
90,2,Insert,RB Tree,Path,10142
90,2,Insert,WAVL Tree,Path,17790
90,2,Delete,RB Tree,Rotations,3351
90,2,Delete,WAVL Tree,Rotations,3307
90,2,Delete,RB Tree,Path,6188
90,2,Delete,WAVL Tree,Path,7153
90,3,Insert,RB Tree,Rotations,5837
90,3,Insert,WAVL Tree,Rotations,6992
90,3,Insert,RB Tree,Path,10310
90,3,Insert,WAVL Tree,Path,17826
90,3,Delete,RB Tree,Rotations,3396
90,3,Delete,WAVL Tree,Rotations,3259
90,3,Delete,RB Tree,Path,6328
90,3,Delete,WAVL Tree,Path,7103
90,4,Insert,RB Tree,Rotations,5807
90,4,Insert,WAVL Tree,Rotations,6963
90,4,Insert,RB Tree,Path,10244
90,4,Insert,WAVL Tree,Path,17829
90,4,Delete,RB Tree,Rotations,3341
90,4,Delete,WAVL Tree,Rotations,3337
90,4,Delete,RB Tree,Path,6260
90,4,Delete,WAVL Tree,Path,7034
90,5,Insert,RB Tree,Rotations,5900
90,5,Insert,WAVL Tree,Rotations,7045
90,5,Insert,RB Tree,Path,10234
90,5,Insert,WAVL Tree,Path,17764
90,5,Delete,RB Tree,Rotations,3503
90,5,Delete,WAVL Tree,Rotations,3388
90,5,Delete,RB Tree,Path,6317
90,5,Delete,WAVL Tree,Path,6995
90,6,Insert,RB Tree,Rotations,5742
90,6,Insert,WAVL Tree,Rotations,7015
90,6,Insert,RB Tree,Path,10238
90,6,Insert,WAVL Tree,Path,17851
90,6,Delete,RB Tree,Rotations,3432
90,6,Delete,WAVL Tree,Rotations,3358
90,6,Delete,RB Tree,Path,6329
90,6,Delete,WAVL Tree,Path,7147
90,7,Insert,RB Tree,Rotations,5784
90,7,Insert,WAVL Tree,Rotations,6970
90,7,Insert,RB Tree,Path,10214
90,7,Insert,WAVL Tree,Path,17818
90,7,Delete,RB Tree,Rotations,3403
90,7,Delete,WAVL Tree,Rotations,3254
90,7,Delete,RB Tree,Path,6281
90,7,Delete,WAVL Tree,Path,7100
90,8,Insert,RB Tree,Rotations,5880
90,8,Insert,WAVL Tree,Rotations,6965
90,8,Insert,RB Tree,Path,10214
90,8,Insert,WAVL Tree,Path,17857
90,8,Delete,RB Tree,Rotations,3392
90,8,Delete,WAVL Tree,Rotations,3271
90,8,Delete,RB Tree,Path,6294
90,8,Delete,WAVL Tree,Path,7153
90,9,Insert,RB Tree,Rotations,5812
90,9,Insert,WAVL Tree,Rotations,7096
90,9,Insert,RB Tree,Path,10256
90,9,Insert,WAVL Tree,Path,17873
90,9,Delete,RB Tree,Rotations,3296
90,9,Delete,WAVL Tree,Rotations,3225
90,9,Delete,RB Tree,Path,6294
90,9,Delete,WAVL Tree,Path,7111
90,10,Insert,RB Tree,Rotations,5752
90,10,Insert,WAVL Tree,Rotations,6948
90,10,Insert,RB Tree,Path,10248
90,10,Insert,WAVL Tree,Path,17788
90,10,Delete,RB Tree,Rotations,3464
90,10,Delete,WAVL Tree,Rotations,3284
90,10,Delete,RB Tree,Path,6330
90,10,Delete,WAVL Tree,Path,7089
90,11,Insert,RB Tree,Rotations,5912
90,11,Insert,WAVL Tree,Rotations,6950
90,11,Insert,RB Tree,Path,10218
90,11,Insert,WAVL Tree,Path,17697
90,11,Delete,RB Tree,Rotations,3368
90,11,Delete,WAVL Tree,Rotations,3269
90,11,Delete,RB Tree,Path,6286
90,11,Delete,WAVL Tree,Path,7071
90,12,Insert,RB Tree,Rotations,5849
90,12,Insert,WAVL Tree,Rotations,7060
90,12,Insert,RB Tree,Path,10328
90,12,Insert,WAVL Tree,Path,17845
90,12,Delete,RB Tree,Rotations,3336
90,12,Delete,WAVL Tree,Rotations,3322
90,12,Delete,RB Tree,Path,6350
90,12,Delete,WAVL Tree,Path,7120
90,13,Insert,RB Tree,Rotations,5832
90,13,Insert,WAVL Tree,Rotations,6978
90,13,Insert,RB Tree,Path,10228
90,13,Insert,WAVL Tree,Path,17788
90,13,Delete,RB Tree,Rotations,3396
90,13,Delete,WAVL Tree,Rotations,3376
90,13,Delete,RB Tree,Path,6299
90,13,Delete,WAVL Tree,Path,7114
90,14,Insert,RB Tree,Rotations,5913
90,14,Insert,WAVL Tree,Rotations,7149
90,14,Insert,RB Tree,Path,10240
90,14,Insert,WAVL Tree,Path,17915
90,14,Delete,RB Tree,Rotations,3395
90,14,Delete,WAVL Tree,Rotations,3341
90,14,Delete,RB Tree,Path,6299
90,14,Delete,WAVL Tree,Path,7072
90,15,Insert,RB Tree,Rotations,5751
90,15,Insert,WAVL Tree,Rotations,6960
90,15,Insert,RB Tree,Path,10164
90,15,Insert,WAVL Tree,Path,17825
90,15,Delete,RB Tree,Rotations,3386
90,15,Delete,WAVL Tree,Rotations,3356
90,15,Delete,RB Tree,Path,6298
90,15,Delete,WAVL Tree,Path,7072
90,16,Insert,RB Tree,Rotations,5806
90,16,Insert,WAVL Tree,Rotations,7040
90,16,Insert,RB Tree,Path,10258
90,16,Insert,WAVL Tree,Path,17937
90,16,Delete,RB Tree,Rotations,3372
90,16,Delete,WAVL Tree,Rotations,3322
90,16,Delete,RB Tree,Path,6271
90,16,Delete,WAVL Tree,Path,7202
90,17,Insert,RB Tree,Rotations,5803
90,17,Insert,WAVL Tree,Rotations,6895
90,17,Insert,RB Tree,Path,10234
90,17,Insert,WAVL Tree,Path,17742
90,17,Delete,RB Tree,Rotations,3441
90,17,Delete,WAVL Tree,Rotations,3319
90,17,Delete,RB Tree,Path,6309
90,17,Delete,WAVL Tree,Path,7102
90,18,Insert,RB Tree,Rotations,5859
90,18,Insert,WAVL Tree,Rotations,7094
90,18,Insert,RB Tree,Path,10254
90,18,Insert,WAVL Tree,Path,17887
90,18,Delete,RB Tree,Rotations,3430
90,18,Delete,WAVL Tree,Rotations,3357
90,18,Delete,RB Tree,Path,6321
90,18,Delete,WAVL Tree,Path,7025
90,19,Insert,RB Tree,Rotations,5717
90,19,Insert,WAVL Tree,Rotations,6976
90,19,Insert,RB Tree,Path,10324
90,19,Insert,WAVL Tree,Path,17831
90,19,Delete,RB Tree,Rotations,3477
90,19,Delete,WAVL Tree,Rotations,3288
90,19,Delete,RB Tree,Path,6334
90,19,Delete,WAVL Tree,Path,7068
90,20,Insert,RB Tree,Rotations,5870
90,20,Insert,WAVL Tree,Rotations,7005
90,20,Insert,RB Tree,Path,10200
90,20,Insert,WAVL Tree,Path,17792
90,20,Delete,RB Tree,Rotations,3366
90,20,Delete,WAVL Tree,Rotations,3264
90,20,Delete,RB Tree,Path,6289
90,20,Delete,WAVL Tree,Path,7074
90,21,Insert,RB Tree,Rotations,5683
90,21,Insert,WAVL Tree,Rotations,6905
90,21,Insert,RB Tree,Path,10316
90,21,Insert,WAVL Tree,Path,17821
90,21,Delete,RB Tree,Rotations,3356
90,21,Delete,WAVL Tree,Rotations,3297
90,21,Delete,RB Tree,Path,6334
90,21,Delete,WAVL Tree,Path,7082
90,22,Insert,RB Tree,Rotations,5830
90,22,Insert,WAVL Tree,Rotations,7019
90,22,Insert,RB Tree,Path,10278
90,22,Insert,WAVL Tree,Path,17880
90,22,Delete,RB Tree,Rotations,3410
90,22,Delete,WAVL Tree,Rotations,3351
90,22,Delete,RB Tree,Path,6311
90,22,Delete,WAVL Tree,Path,7144
90,23,Insert,RB Tree,Rotations,5765
90,23,Insert,WAVL Tree,Rotations,7034
90,23,Insert,RB Tree,Path,10256
90,23,Insert,WAVL Tree,Path,17863
90,23,Delete,RB Tree,Rotations,3293
90,23,Delete,WAVL Tree,Rotations,3313
90,23,Delete,RB Tree,Path,6275
90,23,Delete,WAVL Tree,Path,7091
90,24,Insert,RB Tree,Rotations,5746
90,24,Insert,WAVL Tree,Rotations,6945
90,24,Insert,RB Tree,Path,10202
90,24,Insert,WAVL Tree,Path,17842
90,24,Delete,RB Tree,Rotations,3469
90,24,Delete,WAVL Tree,Rotations,3411
90,24,Delete,RB Tree,Path,6284
90,24,Delete,WAVL Tree,Path,7012
90,25,Insert,RB Tree,Rotations,5880
90,25,Insert,WAVL Tree,Rotations,7039
90,25,Insert,RB Tree,Path,10224
90,25,Insert,WAVL Tree,Path,17847
90,25,Delete,RB Tree,Rotations,3440
90,25,Delete,WAVL Tree,Rotations,3341
90,25,Delete,RB Tree,Path,6299
90,25,Delete,WAVL Tree,Path,7017
90,26,Insert,RB Tree,Rotations,5789
90,26,Insert,WAVL Tree,Rotations,7002
90,26,Insert,RB Tree,Path,10232
90,26,Insert,WAVL Tree,Path,17820
90,26,Delete,RB Tree,Rotations,3433
90,26,Delete,WAVL Tree,Rotations,3302
90,26,Delete,RB Tree,Path,6307
90,26,Delete,WAVL Tree,Path,7106
90,27,Insert,RB Tree,Rotations,5715
90,27,Insert,WAVL Tree,Rotations,6878
90,27,Insert,RB Tree,Path,10252
90,27,Insert,WAVL Tree,Path,17649
90,27,Delete,RB Tree,Rotations,3260
90,27,Delete,WAVL Tree,Rotations,3354
90,27,Delete,RB Tree,Path,6233
90,27,Delete,WAVL Tree,Path,6962
90,28,Insert,RB Tree,Rotations,5822
90,28,Insert,WAVL Tree,Rotations,6975
90,28,Insert,RB Tree,Path,10298
90,28,Insert,WAVL Tree,Path,17897
90,28,Delete,RB Tree,Rotations,3257
90,28,Delete,WAVL Tree,Rotations,3291
90,28,Delete,RB Tree,Path,6262
90,28,Delete,WAVL Tree,Path,7143
90,29,Insert,RB Tree,Rotations,5898
90,29,Insert,WAVL Tree,Rotations,6913
90,29,Insert,RB Tree,Path,10260
90,29,Insert,WAVL Tree,Path,17843
90,29,Delete,RB Tree,Rotations,3515
90,29,Delete,WAVL Tree,Rotations,3401
90,29,Delete,RB Tree,Path,6378
90,29,Delete,WAVL Tree,Path,7021
90,30,Insert,RB Tree,Rotations,5850
90,30,Insert,WAVL Tree,Rotations,6909
90,30,Insert,RB Tree,Path,10228
90,30,Insert,WAVL Tree,Path,17831
90,30,Delete,RB Tree,Rotations,3364
90,30,Delete,WAVL Tree,Rotations,3244
90,30,Delete,RB Tree,Path,6259
90,30,Delete,WAVL Tree,Path,7150
90,31,Insert,RB Tree,Rotations,5845
90,31,Insert,WAVL Tree,Rotations,7035
90,31,Insert,RB Tree,Path,10218
90,31,Insert,WAVL Tree,Path,17893
90,31,Delete,RB Tree,Rotations,3364
90,31,Delete,WAVL Tree,Rotations,3281
90,31,Delete,RB Tree,Path,6262
90,31,Delete,WAVL Tree,Path,7055
90,32,Insert,RB Tree,Rotations,5818
90,32,Insert,WAVL Tree,Rotations,7049
90,32,Insert,RB Tree,Path,10320
90,32,Insert,WAVL Tree,Path,17880
90,32,Delete,RB Tree,Rotations,3513
90,32,Delete,WAVL Tree,Rotations,3359
90,32,Delete,RB Tree,Path,6369
90,32,Delete,WAVL Tree,Path,7064
90,33,Insert,RB Tree,Rotations,5815
90,33,Insert,WAVL Tree,Rotations,7005
90,33,Insert,RB Tree,Path,10296
90,33,Insert,WAVL Tree,Path,17746
90,33,Delete,RB Tree,Rotations,3356
90,33,Delete,WAVL Tree,Rotations,3297
90,33,Delete,RB Tree,Path,6304
90,33,Delete,WAVL Tree,Path,6983
90,34,Insert,RB Tree,Rotations,5871
90,34,Insert,WAVL Tree,Rotations,6938
90,34,Insert,RB Tree,Path,10182
90,34,Insert,WAVL Tree,Path,17827
90,34,Delete,RB Tree,Rotations,3389
90,34,Delete,WAVL Tree,Rotations,3300
90,34,Delete,RB Tree,Path,6235
90,34,Delete,WAVL Tree,Path,7121
90,35,Insert,RB Tree,Rotations,5748
90,35,Insert,WAVL Tree,Rotations,6950
90,35,Insert,RB Tree,Path,10286
90,35,Insert,WAVL Tree,Path,17801
90,35,Delete,RB Tree,Rotations,3477
90,35,Delete,WAVL Tree,Rotations,3258
90,35,Delete,RB Tree,Path,6349
90,35,Delete,WAVL Tree,Path,7074
90,36,Insert,RB Tree,Rotations,5922
90,36,Insert,WAVL Tree,Rotations,7000
90,36,Insert,RB Tree,Path,10164
90,36,Insert,WAVL Tree,Path,17784
90,36,Delete,RB Tree,Rotations,3406
90,36,Delete,WAVL Tree,Rotations,3291
90,36,Delete,RB Tree,Path,6241
90,36,Delete,WAVL Tree,Path,7051
90,37,Insert,RB Tree,Rotations,5781
90,37,Insert,WAVL Tree,Rotations,7034
90,37,Insert,RB Tree,Path,10288
90,37,Insert,WAVL Tree,Path,17905
90,37,Delete,RB Tree,Rotations,3327
90,37,Delete,WAVL Tree,Rotations,3346
90,37,Delete,RB Tree,Path,6294
90,37,Delete,WAVL Tree,Path,7062
90,38,Insert,RB Tree,Rotations,5796
90,38,Insert,WAVL Tree,Rotations,6981
90,38,Insert,RB Tree,Path,10180
90,38,Insert,WAVL Tree,Path,17815
90,38,Delete,RB Tree,Rotations,3310
90,38,Delete,WAVL Tree,Rotations,3368
90,38,Delete,RB Tree,Path,6208
90,38,Delete,WAVL Tree,Path,7047
90,39,Insert,RB Tree,Rotations,5777
90,39,Insert,WAVL Tree,Rotations,6948
90,39,Insert,RB Tree,Path,10282
90,39,Insert,WAVL Tree,Path,17822
90,39,Delete,RB Tree,Rotations,3424
90,39,Delete,WAVL Tree,Rotations,3296
90,39,Delete,RB Tree,Path,6313
90,39,Delete,WAVL Tree,Path,7073
90,40,Insert,RB Tree,Rotations,5764
90,40,Insert,WAVL Tree,Rotations,6882
90,40,Insert,RB Tree,Path,10326
90,40,Insert,WAVL Tree,Path,17832
90,40,Delete,RB Tree,Rotations,3453
90,40,Delete,WAVL Tree,Rotations,3331
90,40,Delete,RB Tree,Path,6392
90,40,Delete,WAVL Tree,Path,7064
90,41,Insert,RB Tree,Rotations,5847
90,41,Insert,WAVL Tree,Rotations,6959
90,41,Insert,RB Tree,Path,10248
90,41,Insert,WAVL Tree,Path,17798
90,41,Delete,RB Tree,Rotations,3361
90,41,Delete,WAVL Tree,Rotations,3340
90,41,Delete,RB Tree,Path,6270
90,41,Delete,WAVL Tree,Path,7091
90,42,Insert,RB Tree,Rotations,5852
90,42,Insert,WAVL Tree,Rotations,6962
90,42,Insert,RB Tree,Path,10276
90,42,Insert,WAVL Tree,Path,17862
90,42,Delete,RB Tree,Rotations,3471
90,42,Delete,WAVL Tree,Rotations,3411
90,42,Delete,RB Tree,Path,6379
90,42,Delete,WAVL Tree,Path,6989
90,43,Insert,RB Tree,Rotations,5848
90,43,Insert,WAVL Tree,Rotations,6976
90,43,Insert,RB Tree,Path,10310
90,43,Insert,WAVL Tree,Path,17828
90,43,Delete,RB Tree,Rotations,3471
90,43,Delete,WAVL Tree,Rotations,3353
90,43,Delete,RB Tree,Path,6388
90,43,Delete,WAVL Tree,Path,7071
90,44,Insert,RB Tree,Rotations,5803
90,44,Insert,WAVL Tree,Rotations,6871
90,44,Insert,RB Tree,Path,10178
90,44,Insert,WAVL Tree,Path,17831
90,44,Delete,RB Tree,Rotations,3370
90,44,Delete,WAVL Tree,Rotations,3307
90,44,Delete,RB Tree,Path,6255
90,44,Delete,WAVL Tree,Path,7160
90,45,Insert,RB Tree,Rotations,5847
90,45,Insert,WAVL Tree,Rotations,7030
90,45,Insert,RB Tree,Path,10252
90,45,Insert,WAVL Tree,Path,17846
90,45,Delete,RB Tree,Rotations,3406
90,45,Delete,WAVL Tree,Rotations,3323
90,45,Delete,RB Tree,Path,6312
90,45,Delete,WAVL Tree,Path,7087
90,46,Insert,RB Tree,Rotations,5745
90,46,Insert,WAVL Tree,Rotations,6899
90,46,Insert,RB Tree,Path,10164
90,46,Insert,WAVL Tree,Path,17805
90,46,Delete,RB Tree,Rotations,3341
90,46,Delete,WAVL Tree,Rotations,3288
90,46,Delete,RB Tree,Path,6192
90,46,Delete,WAVL Tree,Path,7079
90,47,Insert,RB Tree,Rotations,5867
90,47,Insert,WAVL Tree,Rotations,6961
90,47,Insert,RB Tree,Path,10234
90,47,Insert,WAVL Tree,Path,17782
90,47,Delete,RB Tree,Rotations,3423
90,47,Delete,WAVL Tree,Rotations,3322
90,47,Delete,RB Tree,Path,6283
90,47,Delete,WAVL Tree,Path,7104
90,48,Insert,RB Tree,Rotations,5683
90,48,Insert,WAVL Tree,Rotations,6887
90,48,Insert,RB Tree,Path,10180
90,48,Insert,WAVL Tree,Path,17790
90,48,Delete,RB Tree,Rotations,3317
90,48,Delete,WAVL Tree,Rotations,3343
90,48,Delete,RB Tree,Path,6237
90,48,Delete,WAVL Tree,Path,7017
90,49,Insert,RB Tree,Rotations,5922
90,49,Insert,WAVL Tree,Rotations,7013
90,49,Insert,RB Tree,Path,10262
90,49,Insert,WAVL Tree,Path,17820
90,49,Delete,RB Tree,Rotations,3404
90,49,Delete,WAVL Tree,Rotations,3334
90,49,Delete,RB Tree,Path,6298
90,49,Delete,WAVL Tree,Path,7069
90,50,Insert,RB Tree,Rotations,5818
90,50,Insert,WAVL Tree,Rotations,7036
90,50,Insert,RB Tree,Path,10260
90,50,Insert,WAVL Tree,Path,17875
90,50,Delete,RB Tree,Rotations,3398
90,50,Delete,WAVL Tree,Rotations,3297
90,50,Delete,RB Tree,Path,6310
90,50,Delete,WAVL Tree,Path,7078
100,1,Insert,RB Tree,Rotations,5876
100,1,Insert,WAVL Tree,Rotations,6915
100,1,Insert,RB Tree,Path,10296
100,1,Insert,WAVL Tree,Path,17763
100,1,Delete,RB Tree,Rotations,3905
100,1,Delete,WAVL Tree,Rotations,3819
100,1,Delete,RB Tree,Path,7336
100,1,Delete,WAVL Tree,Path,8169
100,2,Insert,RB Tree,Rotations,5786
100,2,Insert,WAVL Tree,Rotations,6985
100,2,Insert,RB Tree,Path,10206
100,2,Insert,WAVL Tree,Path,17775
100,2,Delete,RB Tree,Rotations,3748
100,2,Delete,WAVL Tree,Rotations,3734
100,2,Delete,RB Tree,Path,7184
100,2,Delete,WAVL Tree,Path,8217
100,3,Insert,RB Tree,Rotations,5765
100,3,Insert,WAVL Tree,Rotations,6919
100,3,Insert,RB Tree,Path,10254
100,3,Insert,WAVL Tree,Path,17817
100,3,Delete,RB Tree,Rotations,3842
100,3,Delete,WAVL Tree,Rotations,3737
100,3,Delete,RB Tree,Path,7302
100,3,Delete,WAVL Tree,Path,8197
100,4,Insert,RB Tree,Rotations,5795
100,4,Insert,WAVL Tree,Rotations,6943
100,4,Insert,RB Tree,Path,10262
100,4,Insert,WAVL Tree,Path,17802
100,4,Delete,RB Tree,Rotations,3836
100,4,Delete,WAVL Tree,Rotations,3700
100,4,Delete,RB Tree,Path,7254
100,4,Delete,WAVL Tree,Path,8184
100,5,Insert,RB Tree,Rotations,5612
100,5,Insert,WAVL Tree,Rotations,6832
100,5,Insert,RB Tree,Path,10210
100,5,Insert,WAVL Tree,Path,17821
100,5,Delete,RB Tree,Rotations,3814
100,5,Delete,WAVL Tree,Rotations,3739
100,5,Delete,RB Tree,Path,7264
100,5,Delete,WAVL Tree,Path,8243
100,6,Insert,RB Tree,Rotations,5650
100,6,Insert,WAVL Tree,Rotations,6891
100,6,Insert,RB Tree,Path,10200
100,6,Insert,WAVL Tree,Path,17801
100,6,Delete,RB Tree,Rotations,3656
100,6,Delete,WAVL Tree,Rotations,3702
100,6,Delete,RB Tree,Path,7148
100,6,Delete,WAVL Tree,Path,8186
100,7,Insert,RB Tree,Rotations,5793
100,7,Insert,WAVL Tree,Rotations,6963
100,7,Insert,RB Tree,Path,10268
100,7,Insert,WAVL Tree,Path,17820
100,7,Delete,RB Tree,Rotations,3796
100,7,Delete,WAVL Tree,Rotations,3661
100,7,Delete,RB Tree,Path,7310
100,7,Delete,WAVL Tree,Path,8163
100,8,Insert,RB Tree,Rotations,5606
100,8,Insert,WAVL Tree,Rotations,6780
100,8,Insert,RB Tree,Path,10286
100,8,Insert,WAVL Tree,Path,17752
100,8,Delete,RB Tree,Rotations,3863
100,8,Delete,WAVL Tree,Rotations,3714
100,8,Delete,RB Tree,Path,7293
100,8,Delete,WAVL Tree,Path,8234
100,9,Insert,RB Tree,Rotations,5877
100,9,Insert,WAVL Tree,Rotations,7018
100,9,Insert,RB Tree,Path,10200
100,9,Insert,WAVL Tree,Path,17856
100,9,Delete,RB Tree,Rotations,3806
100,9,Delete,WAVL Tree,Rotations,3740
100,9,Delete,RB Tree,Path,7228
100,9,Delete,WAVL Tree,Path,8219
100,10,Insert,RB Tree,Rotations,5819
100,10,Insert,WAVL Tree,Rotations,6904
100,10,Insert,RB Tree,Path,10314
100,10,Insert,WAVL Tree,Path,17809
100,10,Delete,RB Tree,Rotations,3790
100,10,Delete,WAVL Tree,Rotations,3584
100,10,Delete,RB Tree,Path,7278
100,10,Delete,WAVL Tree,Path,8297
100,11,Insert,RB Tree,Rotations,5956
100,11,Insert,WAVL Tree,Rotations,7107
100,11,Insert,RB Tree,Path,10236
100,11,Insert,WAVL Tree,Path,17886
100,11,Delete,RB Tree,Rotations,3955
100,11,Delete,WAVL Tree,Rotations,3738
100,11,Delete,RB Tree,Path,7359
100,11,Delete,WAVL Tree,Path,8230
100,12,Insert,RB Tree,Rotations,5821
100,12,Insert,WAVL Tree,Rotations,6985
100,12,Insert,RB Tree,Path,10320
100,12,Insert,WAVL Tree,Path,17888
100,12,Delete,RB Tree,Rotations,3818
100,12,Delete,WAVL Tree,Rotations,3727
100,12,Delete,RB Tree,Path,7299
100,12,Delete,WAVL Tree,Path,8187
100,13,Insert,RB Tree,Rotations,5885
100,13,Insert,WAVL Tree,Rotations,7069
100,13,Insert,RB Tree,Path,10308
100,13,Insert,WAVL Tree,Path,17893
100,13,Delete,RB Tree,Rotations,3754
100,13,Delete,WAVL Tree,Rotations,3753
100,13,Delete,RB Tree,Path,7238
100,13,Delete,WAVL Tree,Path,8198
100,14,Insert,RB Tree,Rotations,5747
100,14,Insert,WAVL Tree,Rotations,7006
100,14,Insert,RB Tree,Path,10192
100,14,Insert,WAVL Tree,Path,17885
100,14,Delete,RB Tree,Rotations,3840
100,14,Delete,WAVL Tree,Rotations,3746
100,14,Delete,RB Tree,Path,7244
100,14,Delete,WAVL Tree,Path,8221
100,15,Insert,RB Tree,Rotations,5946
100,15,Insert,WAVL Tree,Rotations,7094
100,15,Insert,RB Tree,Path,10274
100,15,Insert,WAVL Tree,Path,17842
100,15,Delete,RB Tree,Rotations,3790
100,15,Delete,WAVL Tree,Rotations,3662
100,15,Delete,RB Tree,Path,7250
100,15,Delete,WAVL Tree,Path,8169
100,16,Insert,RB Tree,Rotations,5731
100,16,Insert,WAVL Tree,Rotations,6860
100,16,Insert,RB Tree,Path,10154
100,16,Insert,WAVL Tree,Path,17690
100,16,Delete,RB Tree,Rotations,3729
100,16,Delete,WAVL Tree,Rotations,3751
100,16,Delete,RB Tree,Path,7182
100,16,Delete,WAVL Tree,Path,8218
100,17,Insert,RB Tree,Rotations,5781
100,17,Insert,WAVL Tree,Rotations,6921
100,17,Insert,RB Tree,Path,10318
100,17,Insert,WAVL Tree,Path,17806
100,17,Delete,RB Tree,Rotations,3861
100,17,Delete,WAVL Tree,Rotations,3707
100,17,Delete,RB Tree,Path,7327
100,17,Delete,WAVL Tree,Path,8292
100,18,Insert,RB Tree,Rotations,5814
100,18,Insert,WAVL Tree,Rotations,7140
100,18,Insert,RB Tree,Path,10354
100,18,Insert,WAVL Tree,Path,17910
100,18,Delete,RB Tree,Rotations,3855
100,18,Delete,WAVL Tree,Rotations,3755
100,18,Delete,RB Tree,Path,7377
100,18,Delete,WAVL Tree,Path,8261
100,19,Insert,RB Tree,Rotations,5814
100,19,Insert,WAVL Tree,Rotations,7176
100,19,Insert,RB Tree,Path,10280
100,19,Insert,WAVL Tree,Path,18003
100,19,Delete,RB Tree,Rotations,3737
100,19,Delete,WAVL Tree,Rotations,3638
100,19,Delete,RB Tree,Path,7207
100,19,Delete,WAVL Tree,Path,8329
100,20,Insert,RB Tree,Rotations,5883
100,20,Insert,WAVL Tree,Rotations,6956
100,20,Insert,RB Tree,Path,10228
100,20,Insert,WAVL Tree,Path,17870
100,20,Delete,RB Tree,Rotations,3769
100,20,Delete,WAVL Tree,Rotations,3596
100,20,Delete,RB Tree,Path,7245
100,20,Delete,WAVL Tree,Path,8232
100,21,Insert,RB Tree,Rotations,5717
100,21,Insert,WAVL Tree,Rotations,6889
100,21,Insert,RB Tree,Path,10296
100,21,Insert,WAVL Tree,Path,17856
100,21,Delete,RB Tree,Rotations,3799
100,21,Delete,WAVL Tree,Rotations,3691
100,21,Delete,RB Tree,Path,7296
100,21,Delete,WAVL Tree,Path,8337
100,22,Insert,RB Tree,Rotations,5858
100,22,Insert,WAVL Tree,Rotations,7080
100,22,Insert,RB Tree,Path,10310
100,22,Insert,WAVL Tree,Path,17844
100,22,Delete,RB Tree,Rotations,3831
100,22,Delete,WAVL Tree,Rotations,3647
100,22,Delete,RB Tree,Path,7323
100,22,Delete,WAVL Tree,Path,8206
100,23,Insert,RB Tree,Rotations,5797
100,23,Insert,WAVL Tree,Rotations,7055
100,23,Insert,RB Tree,Path,10252
100,23,Insert,WAVL Tree,Path,17979
100,23,Delete,RB Tree,Rotations,3875
100,23,Delete,WAVL Tree,Rotations,3682
100,23,Delete,RB Tree,Path,7313
100,23,Delete,WAVL Tree,Path,8327
100,24,Insert,RB Tree,Rotations,5721
100,24,Insert,WAVL Tree,Rotations,6938
100,24,Insert,RB Tree,Path,10256
100,24,Insert,WAVL Tree,Path,17824
100,24,Delete,RB Tree,Rotations,3787
100,24,Delete,WAVL Tree,Rotations,3805
100,24,Delete,RB Tree,Path,7273
100,24,Delete,WAVL Tree,Path,8166
100,25,Insert,RB Tree,Rotations,5868
100,25,Insert,WAVL Tree,Rotations,7017
100,25,Insert,RB Tree,Path,10240
100,25,Insert,WAVL Tree,Path,17820
100,25,Delete,RB Tree,Rotations,3725
100,25,Delete,WAVL Tree,Rotations,3645
100,25,Delete,RB Tree,Path,7207
100,25,Delete,WAVL Tree,Path,8340
100,26,Insert,RB Tree,Rotations,5729
100,26,Insert,WAVL Tree,Rotations,6849
100,26,Insert,RB Tree,Path,10266
100,26,Insert,WAVL Tree,Path,17815
100,26,Delete,RB Tree,Rotations,3741
100,26,Delete,WAVL Tree,Rotations,3676
100,26,Delete,RB Tree,Path,7240
100,26,Delete,WAVL Tree,Path,8290
100,27,Insert,RB Tree,Rotations,5782
100,27,Insert,WAVL Tree,Rotations,6951
100,27,Insert,RB Tree,Path,10248
100,27,Insert,WAVL Tree,Path,17899
100,27,Delete,RB Tree,Rotations,3734
100,27,Delete,WAVL Tree,Rotations,3532
100,27,Delete,RB Tree,Path,7251
100,27,Delete,WAVL Tree,Path,8289
100,28,Insert,RB Tree,Rotations,5711
100,28,Insert,WAVL Tree,Rotations,6724
100,28,Insert,RB Tree,Path,10328
100,28,Insert,WAVL Tree,Path,17780
100,28,Delete,RB Tree,Rotations,3807
