Ratio,Run,Phase,Tree,Metric,Value_ns
80,34,Insert,RB Tree,Latency,1005
80,34,Insert,WAVL Tree,Latency,1046
80,34,Lookup,RB Tree,Latency,1008
80,34,Lookup,WAVL Tree,Latency,1014
80,34,Delete,RB Tree,Latency,1007
80,34,Delete,WAVL Tree,Latency,1017
80,34,Traversal,RB Tree,Latency,14450312
80,34,Traversal,WAVL Tree,Latency,15429497
80,35,Insert,RB Tree,Latency,1003
80,35,Insert,WAVL Tree,Latency,1041
80,35,Lookup,RB Tree,Latency,1005
80,35,Lookup,WAVL Tree,Latency,1011
80,35,Delete,RB Tree,Latency,1006
80,35,Delete,WAVL Tree,Latency,1014
80,35,Traversal,RB Tree,Latency,14599495
80,35,Traversal,WAVL Tree,Latency,15730167
80,36,Insert,RB Tree,Latency,1035
80,36,Insert,WAVL Tree,Latency,1079
80,36,Lookup,RB Tree,Latency,1023
80,36,Lookup,WAVL Tree,Latency,1044
80,36,Delete,RB Tree,Latency,1025
80,36,Delete,WAVL Tree,Latency,1060
80,36,Traversal,RB Tree,Latency,14440744
80,36,Traversal,WAVL Tree,Latency,14991028
80,37,Insert,RB Tree,Latency,1001
80,37,Insert,WAVL Tree,Latency,1043
80,37,Lookup,RB Tree,Latency,1006
80,37,Lookup,WAVL Tree,Latency,1009
80,37,Delete,RB Tree,Latency,1008
80,37,Delete,WAVL Tree,Latency,1018
80,37,Traversal,RB Tree,Latency,14416857
80,37,Traversal,WAVL Tree,Latency,15330810
80,38,Insert,RB Tree,Latency,1003
80,38,Insert,WAVL Tree,Latency,1044
80,38,Lookup,RB Tree,Latency,1005
80,38,Lookup,WAVL Tree,Latency,1012
80,38,Delete,RB Tree,Latency,1005
80,38,Delete,WAVL Tree,Latency,1016
80,38,Traversal,RB Tree,Latency,14542503
80,38,Traversal,WAVL Tree,Latency,15397159
80,39,Insert,RB Tree,Latency,1005
80,39,Insert,WAVL Tree,Latency,1044
80,39,Lookup,RB Tree,Latency,1007
80,39,Lookup,WAVL Tree,Latency,1013
80,39,Delete,RB Tree,Latency,1008
80,39,Delete,WAVL Tree,Latency,1017
80,39,Traversal,RB Tree,Latency,14457575
80,39,Traversal,WAVL Tree,Latency,15312650
80,40,Insert,RB Tree,Latency,1005
80,40,Insert,WAVL Tree,Latency,1044
80,40,Lookup,RB Tree,Latency,1005
80,40,Lookup,WAVL Tree,Latency,1010
80,40,Delete,RB Tree,Latency,1007
80,40,Delete,WAVL Tree,Latency,1017
80,40,Traversal,RB Tree,Latency,13619819
80,40,Traversal,WAVL Tree,Latency,15354625
80,41,Insert,RB Tree,Latency,1009
80,41,Insert,WAVL Tree,Latency,1045
80,41,Lookup,RB Tree,Latency,1006
80,41,Lookup,WAVL Tree,Latency,1008
80,41,Delete,RB Tree,Latency,1006
80,41,Delete,WAVL Tree,Latency,1018
80,41,Traversal,RB Tree,Latency,13183516
80,41,Traversal,WAVL Tree,Latency,13879003
80,42,Insert,RB Tree,Latency,1004
80,42,Insert,WAVL Tree,Latency,1044
80,42,Lookup,RB Tree,Latency,1006
80,42,Lookup,WAVL Tree,Latency,1012
80,42,Delete,RB Tree,Latency,1006
80,42,Delete,WAVL Tree,Latency,1016
80,42,Traversal,RB Tree,Latency,14592788
80,42,Traversal,WAVL Tree,Latency,15554162
80,43,Insert,RB Tree,Latency,1004
80,43,Insert,WAVL Tree,Latency,1045
80,43,Lookup,RB Tree,Latency,1007
80,43,Lookup,WAVL Tree,Latency,1014
80,43,Delete,RB Tree,Latency,1007
80,43,Delete,WAVL Tree,Latency,1016
80,43,Traversal,RB Tree,Latency,14374322
80,43,Traversal,WAVL Tree,Latency,15280801
80,44,Insert,RB Tree,Latency,1004
80,44,Insert,WAVL Tree,Latency,1043
80,44,Lookup,RB Tree,Latency,1004
80,44,Lookup,WAVL Tree,Latency,1009
80,44,Delete,RB Tree,Latency,1004
80,44,Delete,WAVL Tree,Latency,1016
80,44,Traversal,RB Tree,Latency,14436411
80,44,Traversal,WAVL Tree,Latency,15393316
80,45,Insert,RB Tree,Latency,1004
80,45,Insert,WAVL Tree,Latency,1043
80,45,Lookup,RB Tree,Latency,1006
80,45,Lookup,WAVL Tree,Latency,1014
80,45,Delete,RB Tree,Latency,1006
80,45,Delete,WAVL Tree,Latency,1014
80,45,Traversal,RB Tree,Latency,14478316
80,45,Traversal,WAVL Tree,Latency,15304546
80,46,Insert,RB Tree,Latency,1007
80,46,Insert,WAVL Tree,Latency,1045
80,46,Lookup,RB Tree,Latency,1008
80,46,Lookup,WAVL Tree,Latency,1013
80,46,Delete,RB Tree,Latency,1007
80,46,Delete,WAVL Tree,Latency,1016
80,46,Traversal,RB Tree,Latency,14513726
80,46,Traversal,WAVL Tree,Latency,15450307
80,47,Insert,RB Tree,Latency,1007
80,47,Insert,WAVL Tree,Latency,1045
80,47,Lookup,RB Tree,Latency,1007
80,47,Lookup,WAVL Tree,Latency,1012
80,47,Delete,RB Tree,Latency,1005
80,47,Delete,WAVL Tree,Latency,1015
80,47,Traversal,RB Tree,Latency,14437179
80,47,Traversal,WAVL Tree,Latency,15410286
80,48,Insert,RB Tree,Latency,1004
80,48,Insert,WAVL Tree,Latency,1048
80,48,Lookup,RB Tree,Latency,1006
80,48,Lookup,WAVL Tree,Latency,1020
80,48,Delete,RB Tree,Latency,1007
80,48,Delete,WAVL Tree,Latency,1017
80,48,Traversal,RB Tree,Latency,14483273
80,48,Traversal,WAVL Tree,Latency,15326826
80,49,Insert,RB Tree,Latency,1003
80,49,Insert,WAVL Tree,Latency,1044
80,49,Lookup,RB Tree,Latency,1006
80,49,Lookup,WAVL Tree,Latency,1011
80,49,Delete,RB Tree,Latency,1008
80,49,Delete,WAVL Tree,Latency,1018
80,49,Traversal,RB Tree,Latency,14519033
80,49,Traversal,WAVL Tree,Latency,15299307
80,50,Insert,RB Tree,Latency,1007
80,50,Insert,WAVL Tree,Latency,1045
80,50,Lookup,RB Tree,Latency,1006
80,50,Lookup,WAVL Tree,Latency,1010
80,50,Delete,RB Tree,Latency,1006
80,50,Delete,WAVL Tree,Latency,1017
80,50,Traversal,RB Tree,Latency,13986208
80,50,Traversal,WAVL Tree,Latency,14409940
90,1,Insert,RB Tree,Latency,1006
90,1,Insert,WAVL Tree,Latency,1046
90,1,Lookup,RB Tree,Latency,1005
90,1,Lookup,WAVL Tree,Latency,1011
90,1,Delete,RB Tree,Latency,1006
90,1,Delete,WAVL Tree,Latency,1016
90,1,Traversal,RB Tree,Latency,4751001
90,1,Traversal,WAVL Tree,Latency,5440342
90,2,Insert,RB Tree,Latency,1002
90,2,Insert,WAVL Tree,Latency,1042
90,2,Lookup,RB Tree,Latency,1005
90,2,Lookup,WAVL Tree,Latency,1009
90,2,Delete,RB Tree,Latency,1007
90,2,Delete,WAVL Tree,Latency,1017
90,2,Traversal,RB Tree,Latency,7426439
90,2,Traversal,WAVL Tree,Latency,7627654
90,3,Insert,RB Tree,Latency,1003
90,3,Insert,WAVL Tree,Latency,1042
90,3,Lookup,RB Tree,Latency,1005
90,3,Lookup,WAVL Tree,Latency,1008
90,3,Delete,RB Tree,Latency,1004
90,3,Delete,WAVL Tree,Latency,1017
90,3,Traversal,RB Tree,Latency,6909607
90,3,Traversal,WAVL Tree,Latency,7093432
90,4,Insert,RB Tree,Latency,1006
90,4,Insert,WAVL Tree,Latency,1047
90,4,Lookup,RB Tree,Latency,1007
90,4,Lookup,WAVL Tree,Latency,1017
90,4,Delete,RB Tree,Latency,1006
90,4,Delete,WAVL Tree,Latency,1015
90,4,Traversal,RB Tree,Latency,5920226
90,4,Traversal,WAVL Tree,Latency,6865398
90,5,Insert,RB Tree,Latency,1014
90,5,Insert,WAVL Tree,Latency,1049
90,5,Lookup,RB Tree,Latency,1011
90,5,Lookup,WAVL Tree,Latency,1010
90,5,Delete,RB Tree,Latency,1007
90,5,Delete,WAVL Tree,Latency,1017
90,5,Traversal,RB Tree,Latency,5938315
90,5,Traversal,WAVL Tree,Latency,6886350
90,6,Insert,RB Tree,Latency,1003
90,6,Insert,WAVL Tree,Latency,1043
90,6,Lookup,RB Tree,Latency,1004
90,6,Lookup,WAVL Tree,Latency,1012
90,6,Delete,RB Tree,Latency,1001
90,6,Delete,WAVL Tree,Latency,1013
90,6,Traversal,RB Tree,Latency,5005365
90,6,Traversal,WAVL Tree,Latency,5343470
90,7,Insert,RB Tree,Latency,1006
90,7,Insert,WAVL Tree,Latency,1049
90,7,Lookup,RB Tree,Latency,1008
90,7,Lookup,WAVL Tree,Latency,1017
90,7,Delete,RB Tree,Latency,1006
90,7,Delete,WAVL Tree,Latency,1015
90,7,Traversal,RB Tree,Latency,6075554
90,7,Traversal,WAVL Tree,Latency,6555159
90,8,Insert,RB Tree,Latency,1000
90,8,Insert,WAVL Tree,Latency,1042
90,8,Lookup,RB Tree,Latency,1005
90,8,Lookup,WAVL Tree,Latency,1007
90,8,Delete,RB Tree,Latency,1007
90,8,Delete,WAVL Tree,Latency,1017
90,8,Traversal,RB Tree,Latency,4626473
90,8,Traversal,WAVL Tree,Latency,5268111
90,9,Insert,RB Tree,Latency,1006
90,9,Insert,WAVL Tree,Latency,1044
90,9,Lookup,RB Tree,Latency,1008
90,9,Lookup,WAVL Tree,Latency,1009
90,9,Delete,RB Tree,Latency,1006
90,9,Delete,WAVL Tree,Latency,1015
90,9,Traversal,RB Tree,Latency,5912123
90,9,Traversal,WAVL Tree,Latency,6432936
90,10,Insert,RB Tree,Latency,1002
90,10,Insert,WAVL Tree,Latency,1043
90,10,Lookup,RB Tree,Latency,1007
90,10,Lookup,WAVL Tree,Latency,1007
90,10,Delete,RB Tree,Latency,1008
90,10,Delete,WAVL Tree,Latency,1017
90,10,Traversal,RB Tree,Latency,4692892
90,10,Traversal,WAVL Tree,Latency,5348220
90,11,Insert,RB Tree,Latency,1001
90,11,Insert,WAVL Tree,Latency,1041
90,11,Lookup,RB Tree,Latency,1005
90,11,Lookup,WAVL Tree,Latency,1010
90,11,Delete,RB Tree,Latency,1006
90,11,Delete,WAVL Tree,Latency,1015
90,11,Traversal,RB Tree,Latency,5840186
90,11,Traversal,WAVL Tree,Latency,6342210
90,12,Insert,RB Tree,Latency,1006
90,12,Insert,WAVL Tree,Latency,1044
90,12,Lookup,RB Tree,Latency,1007
90,12,Lookup,WAVL Tree,Latency,1009
90,12,Delete,RB Tree,Latency,1004
90,12,Delete,WAVL Tree,Latency,1017
90,12,Traversal,RB Tree,Latency,6042937
90,12,Traversal,WAVL Tree,Latency,6518841
90,13,Insert,RB Tree,Latency,1004
90,13,Insert,WAVL Tree,Latency,1044
90,13,Lookup,RB Tree,Latency,1006
90,13,Lookup,WAVL Tree,Latency,1012
90,13,Delete,RB Tree,Latency,1007
90,13,Delete,WAVL Tree,Latency,1015
90,13,Traversal,RB Tree,Latency,6233187
90,13,Traversal,WAVL Tree,Latency,6682620
90,14,Insert,RB Tree,Latency,1006
90,14,Insert,WAVL Tree,Latency,1043
90,14,Lookup,RB Tree,Latency,1007
90,14,Lookup,WAVL Tree,Latency,1012
90,14,Delete,RB Tree,Latency,1006
90,14,Delete,WAVL Tree,Latency,1014
90,14,Traversal,RB Tree,Latency,5816439
90,14,Traversal,WAVL Tree,Latency,6730322
90,15,Insert,RB Tree,Latency,1001
90,15,Insert,WAVL Tree,Latency,1042
90,15,Lookup,RB Tree,Latency,1004
90,15,Lookup,WAVL Tree,Latency,1009
90,15,Delete,RB Tree,Latency,1006
90,15,Delete,WAVL Tree,Latency,1015
90,15,Traversal,RB Tree,Latency,4603704
90,15,Traversal,WAVL Tree,Latency,4938945
90,16,Insert,RB Tree,Latency,1004
90,16,Insert,WAVL Tree,Latency,1045
90,16,Lookup,RB Tree,Latency,1007
90,16,Lookup,WAVL Tree,Latency,1012
90,16,Delete,RB Tree,Latency,1008
90,16,Delete,WAVL Tree,Latency,1018
90,16,Traversal,RB Tree,Latency,6044543
90,16,Traversal,WAVL Tree,Latency,6558232
90,17,Insert,RB Tree,Latency,1002
90,17,Insert,WAVL Tree,Latency,1043
90,17,Lookup,RB Tree,Latency,1007
90,17,Lookup,WAVL Tree,Latency,1010
90,17,Delete,RB Tree,Latency,1007
90,17,Delete,WAVL Tree,Latency,1015
90,17,Traversal,RB Tree,Latency,4640929
90,17,Traversal,WAVL Tree,Latency,5318816
90,18,Insert,RB Tree,Latency,1005
90,18,Insert,WAVL Tree,Latency,1047
90,18,Lookup,RB Tree,Latency,1006
90,18,Lookup,WAVL Tree,Latency,1010
90,18,Delete,RB Tree,Latency,1007
90,18,Delete,WAVL Tree,Latency,1017
90,18,Traversal,RB Tree,Latency,6089313
90,18,Traversal,WAVL Tree,Latency,6542168
90,19,Insert,RB Tree,Latency,1006
90,19,Insert,WAVL Tree,Latency,1047
90,19,Lookup,RB Tree,Latency,1006
90,19,Lookup,WAVL Tree,Latency,1010
90,19,Delete,RB Tree,Latency,1008
90,19,Delete,WAVL Tree,Latency,1018
90,19,Traversal,RB Tree,Latency,5896618
90,19,Traversal,WAVL Tree,Latency,6808614
90,20,Insert,RB Tree,Latency,1001
90,20,Insert,WAVL Tree,Latency,1042
90,20,Lookup,RB Tree,Latency,1006
90,20,Lookup,WAVL Tree,Latency,1010
90,20,Delete,RB Tree,Latency,1007
90,20,Delete,WAVL Tree,Latency,1016
90,20,Traversal,RB Tree,Latency,5124096
90,20,Traversal,WAVL Tree,Latency,5449420
90,21,Insert,RB Tree,Latency,1009
90,21,Insert,WAVL Tree,Latency,1040
90,21,Lookup,RB Tree,Latency,1009
90,21,Lookup,WAVL Tree,Latency,1007
90,21,Delete,RB Tree,Latency,1007
90,21,Delete,WAVL Tree,Latency,1016
90,21,Traversal,RB Tree,Latency,5933285
90,21,Traversal,WAVL Tree,Latency,6404090
90,22,Insert,RB Tree,Latency,1003
90,22,Insert,WAVL Tree,Latency,1041
90,22,Lookup,RB Tree,Latency,1007
90,22,Lookup,WAVL Tree,Latency,1006
90,22,Delete,RB Tree,Latency,1008
90,22,Delete,WAVL Tree,Latency,1017
90,22,Traversal,RB Tree,Latency,4643932
90,22,Traversal,WAVL Tree,Latency,5301704
90,23,Insert,RB Tree,Latency,1003
90,23,Insert,WAVL Tree,Latency,1044
90,23,Lookup,RB Tree,Latency,1005
90,23,Lookup,WAVL Tree,Latency,1008
90,23,Delete,RB Tree,Latency,1007
90,23,Delete,WAVL Tree,Latency,1016
90,23,Traversal,RB Tree,Latency,4998402
90,23,Traversal,WAVL Tree,Latency,5369909
90,24,Insert,RB Tree,Latency,1003
90,24,Insert,WAVL Tree,Latency,1043
90,24,Lookup,RB Tree,Latency,1004
90,24,Lookup,WAVL Tree,Latency,1011
90,24,Delete,RB Tree,Latency,1002
90,24,Delete,WAVL Tree,Latency,1015
90,24,Traversal,RB Tree,Latency,5774795
90,24,Traversal,WAVL Tree,Latency,6740823
90,25,Insert,RB Tree,Latency,1003
90,25,Insert,WAVL Tree,Latency,1044
90,25,Lookup,RB Tree,Latency,1006
90,25,Lookup,WAVL Tree,Latency,1008
90,25,Delete,RB Tree,Latency,1006
90,25,Delete,WAVL Tree,Latency,1017
90,25,Traversal,RB Tree,Latency,5841352
90,25,Traversal,WAVL Tree,Latency,6758976
90,26,Insert,RB Tree,Latency,1006
90,26,Insert,WAVL Tree,Latency,1044
90,26,Lookup,RB Tree,Latency,1008
90,26,Lookup,WAVL Tree,Latency,1009
90,26,Delete,RB Tree,Latency,1008
90,26,Delete,WAVL Tree,Latency,1017
90,26,Traversal,RB Tree,Latency,6138537
90,26,Traversal,WAVL Tree,Latency,6678159
90,27,Insert,RB Tree,Latency,1003
90,27,Insert,WAVL Tree,Latency,1043
90,27,Lookup,RB Tree,Latency,1005
90,27,Lookup,WAVL Tree,Latency,1008
90,27,Delete,RB Tree,Latency,1005
90,27,Delete,WAVL Tree,Latency,1017
90,27,Traversal,RB Tree,Latency,5709613
90,27,Traversal,WAVL Tree,Latency,6633033
90,28,Insert,RB Tree,Latency,1001
90,28,Insert,WAVL Tree,Latency,1042
90,28,Lookup,RB Tree,Latency,1006
90,28,Lookup,WAVL Tree,Latency,1010
90,28,Delete,RB Tree,Latency,1006
90,28,Delete,WAVL Tree,Latency,1013
90,28,Traversal,RB Tree,Latency,4665218
90,28,Traversal,WAVL Tree,Latency,5353399
90,29,Insert,RB Tree,Latency,1007
90,29,Insert,WAVL Tree,Latency,1046
90,29,Lookup,RB Tree,Latency,1007
90,29,Lookup,WAVL Tree,Latency,1011
90,29,Delete,RB Tree,Latency,1008
90,29,Delete,WAVL Tree,Latency,1018
90,29,Traversal,RB Tree,Latency,6061341
90,29,Traversal,WAVL Tree,Latency,6561500
90,30,Insert,RB Tree,Latency,1003
90,30,Insert,WAVL Tree,Latency,1044
90,30,Lookup,RB Tree,Latency,1007
90,30,Lookup,WAVL Tree,Latency,1011
90,30,Delete,RB Tree,Latency,1006
90,30,Delete,WAVL Tree,Latency,1016
90,30,Traversal,RB Tree,Latency,5868215
90,30,Traversal,WAVL Tree,Latency,6151785
90,31,Insert,RB Tree,Latency,1003
90,31,Insert,WAVL Tree,Latency,1044
90,31,Lookup,RB Tree,Latency,1007
90,31,Lookup,WAVL Tree,Latency,1014
90,31,Delete,RB Tree,Latency,1006
90,31,Delete,WAVL Tree,Latency,1013
90,31,Traversal,RB Tree,Latency,5014708
90,31,Traversal,WAVL Tree,Latency,5703167
90,32,Insert,RB Tree,Latency,1004
90,32,Insert,WAVL Tree,Latency,1043
90,32,Lookup,RB Tree,Latency,1007
90,32,Lookup,WAVL Tree,Latency,1008
90,32,Delete,RB Tree,Latency,1007
90,32,Delete,WAVL Tree,Latency,1017
90,32,Traversal,RB Tree,Latency,5803390
90,32,Traversal,WAVL Tree,Latency,6751600
90,33,Insert,RB Tree,Latency,1003
90,33,Insert,WAVL Tree,Latency,1044
90,33,Lookup,RB Tree,Latency,1005
90,33,Lookup,WAVL Tree,Latency,1008
90,33,Delete,RB Tree,Latency,1007
90,33,Delete,WAVL Tree,Latency,1017
90,33,Traversal,RB Tree,Latency,5944401
90,33,Traversal,WAVL Tree,Latency,6852450
90,34,Insert,RB Tree,Latency,1006
90,34,Insert,WAVL Tree,Latency,1046
90,34,Lookup,RB Tree,Latency,1007
90,34,Lookup,WAVL Tree,Latency,1009
90,34,Delete,RB Tree,Latency,1007
90,34,Delete,WAVL Tree,Latency,1017
90,34,Traversal,RB Tree,Latency,5767061
90,34,Traversal,WAVL Tree,Latency,6735805
90,35,Insert,RB Tree,Latency,1002
90,35,Insert,WAVL Tree,Latency,1043
90,35,Lookup,RB Tree,Latency,1006
90,35,Lookup,WAVL Tree,Latency,1013
90,35,Delete,RB Tree,Latency,1003
90,35,Delete,WAVL Tree,Latency,1013
90,35,Traversal,RB Tree,Latency,4592692
90,35,Traversal,WAVL Tree,Latency,5275491
90,36,Insert,RB Tree,Latency,1007
90,36,Insert,WAVL Tree,Latency,1045
90,36,Lookup,RB Tree,Latency,1007
90,36,Lookup,WAVL Tree,Latency,1012
90,36,Delete,RB Tree,Latency,1007
90,36,Delete,WAVL Tree,Latency,1017
90,36,Traversal,RB Tree,Latency,5341281
90,36,Traversal,WAVL Tree,Latency,5672623
90,37,Insert,RB Tree,Latency,1003
90,37,Insert,WAVL Tree,Latency,1043
90,37,Lookup,RB Tree,Latency,1005
90,37,Lookup,WAVL Tree,Latency,1006
90,37,Delete,RB Tree,Latency,1007
90,37,Delete,WAVL Tree,Latency,1018
90,37,Traversal,RB Tree,Latency,5074681
90,37,Traversal,WAVL Tree,Latency,5466787
90,38,Insert,RB Tree,Latency,1001
90,38,Insert,WAVL Tree,Latency,1040
90,38,Lookup,RB Tree,Latency,1007
90,38,Lookup,WAVL Tree,Latency,1010
90,38,Delete,RB Tree,Latency,1007
90,38,Delete,WAVL Tree,Latency,1016
90,38,Traversal,RB Tree,Latency,5723601
90,38,Traversal,WAVL Tree,Latency,6640727
90,39,Insert,RB Tree,Latency,1006
90,39,Insert,WAVL Tree,Latency,1045
90,39,Lookup,RB Tree,Latency,1007
90,39,Lookup,WAVL Tree,Latency,1009
90,39,Delete,RB Tree,Latency,1007
90,39,Delete,WAVL Tree,Latency,1017
90,39,Traversal,RB Tree,Latency,5041428
90,39,Traversal,WAVL Tree,Latency,5404758
90,40,Insert,RB Tree,Latency,1003
90,40,Insert,WAVL Tree,Latency,1044
90,40,Lookup,RB Tree,Latency,1007
90,40,Lookup,WAVL Tree,Latency,1014
90,40,Delete,RB Tree,Latency,1006
90,40,Delete,WAVL Tree,Latency,1014
90,40,Traversal,RB Tree,Latency,5733301
90,40,Traversal,WAVL Tree,Latency,6650705
90,41,Insert,RB Tree,Latency,1006
90,41,Insert,WAVL Tree,Latency,1045
90,41,Lookup,RB Tree,Latency,1006
90,41,Lookup,WAVL Tree,Latency,1009
90,41,Delete,RB Tree,Latency,1007
90,41,Delete,WAVL Tree,Latency,1017
90,41,Traversal,RB Tree,Latency,5777719
90,41,Traversal,WAVL Tree,Latency,6725433
90,42,Insert,RB Tree,Latency,1008
90,42,Insert,WAVL Tree,Latency,1047
90,42,Lookup,RB Tree,Latency,1005
90,42,Lookup,WAVL Tree,Latency,1011
90,42,Delete,RB Tree,Latency,1003
90,42,Delete,WAVL Tree,Latency,1016
90,42,Traversal,RB Tree,Latency,4996508
90,42,Traversal,WAVL Tree,Latency,5371711
90,43,Insert,RB Tree,Latency,1002
90,43,Insert,WAVL Tree,Latency,1043
90,43,Lookup,RB Tree,Latency,1006
90,43,Lookup,WAVL Tree,Latency,1009
90,43,Delete,RB Tree,Latency,1008
90,43,Delete,WAVL Tree,Latency,1017
90,43,Traversal,RB Tree,Latency,6010780
90,43,Traversal,WAVL Tree,Latency,6464069
90,44,Insert,RB Tree,Latency,1002
90,44,Insert,WAVL Tree,Latency,1045
90,44,Lookup,RB Tree,Latency,1005
90,44,Lookup,WAVL Tree,Latency,1008
90,44,Delete,RB Tree,Latency,1006
90,44,Delete,WAVL Tree,Latency,1017
90,44,Traversal,RB Tree,Latency,4993639
90,44,Traversal,WAVL Tree,Latency,5357107
90,45,Insert,RB Tree,Latency,1002
90,45,Insert,WAVL Tree,Latency,1043
90,45,Lookup,RB Tree,Latency,1004
90,45,Lookup,WAVL Tree,Latency,1011
90,45,Delete,RB Tree,Latency,1003
90,45,Delete,WAVL Tree,Latency,1015
90,45,Traversal,RB Tree,Latency,5777494
90,45,Traversal,WAVL Tree,Latency,6751539
90,46,Insert,RB Tree,Latency,1005
90,46,Insert,WAVL Tree,Latency,1044
90,46,Lookup,RB Tree,Latency,1006
90,46,Lookup,WAVL Tree,Latency,1009
90,46,Delete,RB Tree,Latency,1008
90,46,Delete,WAVL Tree,Latency,1017
90,46,Traversal,RB Tree,Latency,6131879
90,46,Traversal,WAVL Tree,Latency,6614361
90,47,Insert,RB Tree,Latency,1001
90,47,Insert,WAVL Tree,Latency,1045
90,47,Lookup,RB Tree,Latency,1005
90,47,Lookup,WAVL Tree,Latency,1012
90,47,Delete,RB Tree,Latency,1007
90,47,Delete,WAVL Tree,Latency,1015
90,47,Traversal,RB Tree,Latency,4914426
90,47,Traversal,WAVL Tree,Latency,5295425
90,48,Insert,RB Tree,Latency,1005
90,48,Insert,WAVL Tree,Latency,1046
90,48,Lookup,RB Tree,Latency,1005
90,48,Lookup,WAVL Tree,Latency,1009
90,48,Delete,RB Tree,Latency,1007
90,48,Delete,WAVL Tree,Latency,1015
90,48,Traversal,RB Tree,Latency,4999703
90,48,Traversal,WAVL Tree,Latency,5362612
90,49,Insert,RB Tree,Latency,1004
90,49,Insert,WAVL Tree,Latency,1043
90,49,Lookup,RB Tree,Latency,1007
90,49,Lookup,WAVL Tree,Latency,1009
90,49,Delete,RB Tree,Latency,1007
90,49,Delete,WAVL Tree,Latency,1018
90,49,Traversal,RB Tree,Latency,6063562
90,49,Traversal,WAVL Tree,Latency,6573561
90,50,Insert,RB Tree,Latency,1009
90,50,Insert,WAVL Tree,Latency,1048
90,50,Lookup,RB Tree,Latency,1008
90,50,Lookup,WAVL Tree,Latency,1011
90,50,Delete,RB Tree,Latency,1008
90,50,Delete,WAVL Tree,Latency,1019
90,50,Traversal,RB Tree,Latency,6076898
90,50,Traversal,WAVL Tree,Latency,6542687
100,1,Insert,RB Tree,Latency,1005
100,1,Insert,WAVL Tree,Latency,1044
100,1,Lookup,RB Tree,Latency,1005
100,1,Lookup,WAVL Tree,Latency,1007
100,1,Delete,RB Tree,Latency,1005
100,1,Delete,WAVL Tree,Latency,1015
100,1,Traversal,RB Tree,Latency,978
100,1,Traversal,WAVL Tree,Latency,908
100,2,Insert,RB Tree,Latency,1003
100,2,Insert,WAVL Tree,Latency,1042
100,2,Lookup,RB Tree,Latency,1004
100,2,Lookup,WAVL Tree,Latency,1005
100,2,Delete,RB Tree,Latency,1007
100,2,Delete,WAVL Tree,Latency,1017
100,2,Traversal,RB Tree,Latency,1397
100,2,Traversal,WAVL Tree,Latency,908
100,3,Insert,RB Tree,Latency,1003
100,3,Insert,WAVL Tree,Latency,1043
100,3,Lookup,RB Tree,Latency,1005
100,3,Lookup,WAVL Tree,Latency,1005
100,3,Delete,RB Tree,Latency,1007
100,3,Delete,WAVL Tree,Latency,1016
100,3,Traversal,RB Tree,Latency,908
100,3,Traversal,WAVL Tree,Latency,978
100,4,Insert,RB Tree,Latency,1005
100,4,Insert,WAVL Tree,Latency,1043
100,4,Lookup,RB Tree,Latency,1007
100,4,Lookup,WAVL Tree,Latency,1009
100,4,Delete,RB Tree,Latency,1007
100,4,Delete,WAVL Tree,Latency,1015
100,4,Traversal,RB Tree,Latency,978
100,4,Traversal,WAVL Tree,Latency,1397
100,5,Insert,RB Tree,Latency,1005
100,5,Insert,WAVL Tree,Latency,1044
100,5,Lookup,RB Tree,Latency,1005
100,5,Lookup,WAVL Tree,Latency,1008
100,5,Delete,RB Tree,Latency,1006
100,5,Delete,WAVL Tree,Latency,1015
100,5,Traversal,RB Tree,Latency,908
100,5,Traversal,WAVL Tree,Latency,908
100,6,Insert,RB Tree,Latency,1004
100,6,Insert,WAVL Tree,Latency,1048
100,6,Lookup,RB Tree,Latency,1006
100,6,Lookup,WAVL Tree,Latency,1014
100,6,Delete,RB Tree,Latency,1005
100,6,Delete,WAVL Tree,Latency,1014
100,6,Traversal,RB Tree,Latency,978
100,6,Traversal,WAVL Tree,Latency,978
100,7,Insert,RB Tree,Latency,1007
100,7,Insert,WAVL Tree,Latency,1045
100,7,Lookup,RB Tree,Latency,1007
100,7,Lookup,WAVL Tree,Latency,1009
100,7,Delete,RB Tree,Latency,1006
100,7,Delete,WAVL Tree,Latency,1014
100,7,Traversal,RB Tree,Latency,908
100,7,Traversal,WAVL Tree,Latency,1396
100,8,Insert,RB Tree,Latency,1004
100,8,Insert,WAVL Tree,Latency,1054
100,8,Lookup,RB Tree,Latency,1006
100,8,Lookup,WAVL Tree,Latency,1012
100,8,Delete,RB Tree,Latency,1004
100,8,Delete,WAVL Tree,Latency,1013
100,8,Traversal,RB Tree,Latency,978
100,8,Traversal,WAVL Tree,Latency,908
100,9,Insert,RB Tree,Latency,1002
100,9,Insert,WAVL Tree,Latency,1043
100,9,Lookup,RB Tree,Latency,1006
100,9,Lookup,WAVL Tree,Latency,1005
100,9,Delete,RB Tree,Latency,1007
100,9,Delete,WAVL Tree,Latency,1019
100,9,Traversal,RB Tree,Latency,978
100,9,Traversal,WAVL Tree,Latency,1396
100,10,Insert,RB Tree,Latency,1001
100,10,Insert,WAVL Tree,Latency,1042
100,10,Lookup,RB Tree,Latency,1004
100,10,Lookup,WAVL Tree,Latency,1006
100,10,Delete,RB Tree,Latency,1007
100,10,Delete,WAVL Tree,Latency,1017
100,10,Traversal,RB Tree,Latency,908
