Mode,Ratio,Run,Tree,Metric,Value
reverse,60,4,RB Tree,LLC Misses,
reverse,60,4,RB Tree,Branch Misses,24976715
reverse,60,4,WAVL Tree,L1 Misses,3417194
reverse,60,4,WAVL Tree,LLC Misses,
reverse,60,4,WAVL Tree,Branch Misses,28811607
reverse,60,5,RB Tree,L1 Misses,4904407
reverse,60,5,RB Tree,LLC Misses,
reverse,60,5,RB Tree,Branch Misses,24971588
reverse,60,5,WAVL Tree,L1 Misses,3390208
reverse,60,5,WAVL Tree,LLC Misses,
reverse,60,5,WAVL Tree,Branch Misses,28914943
reverse,60,6,RB Tree,L1 Misses,3617370
reverse,60,6,RB Tree,LLC Misses,
reverse,60,6,RB Tree,Branch Misses,24925507
reverse,60,6,WAVL Tree,L1 Misses,3413940
reverse,60,6,WAVL Tree,LLC Misses,
reverse,60,6,WAVL Tree,Branch Misses,28916062
reverse,60,7,RB Tree,L1 Misses,3941973
reverse,60,7,RB Tree,LLC Misses,
reverse,60,7,RB Tree,Branch Misses,24931279
reverse,60,7,WAVL Tree,L1 Misses,3460842
reverse,60,7,WAVL Tree,LLC Misses,
reverse,60,7,WAVL Tree,Branch Misses,28779148
reverse,60,8,RB Tree,L1 Misses,3620218
reverse,60,8,RB Tree,LLC Misses,
reverse,60,8,RB Tree,Branch Misses,24969308
reverse,60,8,WAVL Tree,L1 Misses,3441658
reverse,60,8,WAVL Tree,LLC Misses,
reverse,60,8,WAVL Tree,Branch Misses,28963020
reverse,60,9,RB Tree,L1 Misses,3878718
reverse,60,9,RB Tree,LLC Misses,
reverse,60,9,RB Tree,Branch Misses,24979369
reverse,60,9,WAVL Tree,L1 Misses,3490335
reverse,60,9,WAVL Tree,LLC Misses,
reverse,60,9,WAVL Tree,Branch Misses,28709173
reverse,60,10,RB Tree,L1 Misses,3595985
reverse,60,10,RB Tree,LLC Misses,
reverse,60,10,RB Tree,Branch Misses,25012201
reverse,60,10,WAVL Tree,L1 Misses,3498031
reverse,60,10,WAVL Tree,LLC Misses,
reverse,60,10,WAVL Tree,Branch Misses,28924185
reverse,60,11,RB Tree,L1 Misses,3801885
reverse,60,11,RB Tree,LLC Misses,
reverse,60,11,RB Tree,Branch Misses,24957765
reverse,60,11,WAVL Tree,L1 Misses,3449094
reverse,60,11,WAVL Tree,LLC Misses,
reverse,60,11,WAVL Tree,Branch Misses,28989532
reverse,60,12,RB Tree,L1 Misses,3631305
reverse,60,12,RB Tree,LLC Misses,
reverse,60,12,RB Tree,Branch Misses,24990722
reverse,60,12,WAVL Tree,L1 Misses,3435361
reverse,60,12,WAVL Tree,LLC Misses,
reverse,60,12,WAVL Tree,Branch Misses,28963139
reverse,60,13,RB Tree,L1 Misses,3674602
reverse,60,13,RB Tree,LLC Misses,
reverse,60,13,RB Tree,Branch Misses,24985161
reverse,60,13,WAVL Tree,L1 Misses,3540893
reverse,60,13,WAVL Tree,LLC Misses,
reverse,60,13,WAVL Tree,Branch Misses,28794742
reverse,60,14,RB Tree,L1 Misses,3648867
reverse,60,14,RB Tree,LLC Misses,
reverse,60,14,RB Tree,Branch Misses,24971233
reverse,60,14,WAVL Tree,L1 Misses,3478364
reverse,60,14,WAVL Tree,LLC Misses,
reverse,60,14,WAVL Tree,Branch Misses,28680015
reverse,60,15,RB Tree,L1 Misses,3557762
reverse,60,15,RB Tree,LLC Misses,
reverse,60,15,RB Tree,Branch Misses,24974093
reverse,60,15,WAVL Tree,L1 Misses,3460052
reverse,60,15,WAVL Tree,LLC Misses,
reverse,60,15,WAVL Tree,Branch Misses,28854182
reverse,60,16,RB Tree,L1 Misses,3682889
reverse,60,16,RB Tree,LLC Misses,
reverse,60,16,RB Tree,Branch Misses,25042664
reverse,60,16,WAVL Tree,L1 Misses,3435436
reverse,60,16,WAVL Tree,LLC Misses,
reverse,60,16,WAVL Tree,Branch Misses,28909474
reverse,60,17,RB Tree,L1 Misses,3689810
reverse,60,17,RB Tree,LLC Misses,
reverse,60,17,RB Tree,Branch Misses,24962406
reverse,60,17,WAVL Tree,L1 Misses,3519416
reverse,60,17,WAVL Tree,LLC Misses,
reverse,60,17,WAVL Tree,Branch Misses,28835479
reverse,60,18,RB Tree,L1 Misses,3581873
reverse,60,18,RB Tree,LLC Misses,
reverse,60,18,RB Tree,Branch Misses,24960835
reverse,60,18,WAVL Tree,L1 Misses,3441614
reverse,60,18,WAVL Tree,LLC Misses,
reverse,60,18,WAVL Tree,Branch Misses,28869580
reverse,60,19,RB Tree,L1 Misses,3603052
reverse,60,19,RB Tree,LLC Misses,
reverse,60,19,RB Tree,Branch Misses,25013959
reverse,60,19,WAVL Tree,L1 Misses,3450089
reverse,60,19,WAVL Tree,LLC Misses,
reverse,60,19,WAVL Tree,Branch Misses,28769627
reverse,60,20,RB Tree,L1 Misses,3545173
reverse,60,20,RB Tree,LLC Misses,
reverse,60,20,RB Tree,Branch Misses,24831301
reverse,60,20,WAVL Tree,L1 Misses,3380760
reverse,60,20,WAVL Tree,LLC Misses,
reverse,60,20,WAVL Tree,Branch Misses,28601489
reverse,70,1,RB Tree,L1 Misses,3609613
reverse,70,1,RB Tree,LLC Misses,
reverse,70,1,RB Tree,Branch Misses,26087533
reverse,70,1,WAVL Tree,L1 Misses,3360150
reverse,70,1,WAVL Tree,LLC Misses,
reverse,70,1,WAVL Tree,Branch Misses,30059920
reverse,70,2,RB Tree,L1 Misses,3591401
reverse,70,2,RB Tree,LLC Misses,
reverse,70,2,RB Tree,Branch Misses,26238842
reverse,70,2,WAVL Tree,L1 Misses,3521032
reverse,70,2,WAVL Tree,LLC Misses,
reverse,70,2,WAVL Tree,Branch Misses,30355334
reverse,70,3,RB Tree,L1 Misses,3674343
reverse,70,3,RB Tree,LLC Misses,
reverse,70,3,RB Tree,Branch Misses,26272963
reverse,70,3,WAVL Tree,L1 Misses,3732477
reverse,70,3,WAVL Tree,LLC Misses,
reverse,70,3,WAVL Tree,Branch Misses,30446639
reverse,70,4,RB Tree,L1 Misses,3677201
reverse,70,4,RB Tree,LLC Misses,
reverse,70,4,RB Tree,Branch Misses,26287237
reverse,70,4,WAVL Tree,L1 Misses,3682642
reverse,70,4,WAVL Tree,LLC Misses,
reverse,70,4,WAVL Tree,Branch Misses,30176989
reverse,70,5,RB Tree,L1 Misses,3942633
reverse,70,5,RB Tree,LLC Misses,
reverse,70,5,RB Tree,Branch Misses,26227212
reverse,70,5,WAVL Tree,L1 Misses,3559512
reverse,70,5,WAVL Tree,LLC Misses,
reverse,70,5,WAVL Tree,Branch Misses,30370925
reverse,70,6,RB Tree,L1 Misses,3696906
reverse,70,6,RB Tree,LLC Misses,
reverse,70,6,RB Tree,Branch Misses,26265908
reverse,70,6,WAVL Tree,L1 Misses,3522296
reverse,70,6,WAVL Tree,LLC Misses,
reverse,70,6,WAVL Tree,Branch Misses,30188041
reverse,70,7,RB Tree,L1 Misses,3703469
reverse,70,7,RB Tree,LLC Misses,
reverse,70,7,RB Tree,Branch Misses,26209680
reverse,70,7,WAVL Tree,L1 Misses,3542852
reverse,70,7,WAVL Tree,LLC Misses,
reverse,70,7,WAVL Tree,Branch Misses,30350694
reverse,70,8,RB Tree,L1 Misses,3703912
reverse,70,8,RB Tree,LLC Misses,
reverse,70,8,RB Tree,Branch Misses,26246894
reverse,70,8,WAVL Tree,L1 Misses,3457823
reverse,70,8,WAVL Tree,LLC Misses,
reverse,70,8,WAVL Tree,Branch Misses,30402837
reverse,70,9,RB Tree,L1 Misses,3666738
reverse,70,9,RB Tree,LLC Misses,
reverse,70,9,RB Tree,Branch Misses,26239053
reverse,70,9,WAVL Tree,L1 Misses,3496298
reverse,70,9,WAVL Tree,LLC Misses,
reverse,70,9,WAVL Tree,Branch Misses,30418834
reverse,70,10,RB Tree,L1 Misses,3647383
reverse,70,10,RB Tree,LLC Misses,
reverse,70,10,RB Tree,Branch Misses,26194385
reverse,70,10,WAVL Tree,L1 Misses,3544559
reverse,70,10,WAVL Tree,LLC Misses,
reverse,70,10,WAVL Tree,Branch Misses,30292678
reverse,70,11,RB Tree,L1 Misses,3659240
reverse,70,11,RB Tree,LLC Misses,
reverse,70,11,RB Tree,Branch Misses,26137475
reverse,70,11,WAVL Tree,L1 Misses,3559864
reverse,70,11,WAVL Tree,LLC Misses,
reverse,70,11,WAVL Tree,Branch Misses,30109514
reverse,70,12,RB Tree,L1 Misses,3654303
reverse,70,12,RB Tree,LLC Misses,
reverse,70,12,RB Tree,Branch Misses,26187240
reverse,70,12,WAVL Tree,L1 Misses,3515789
reverse,70,12,WAVL Tree,LLC Misses,
reverse,70,12,WAVL Tree,Branch Misses,30374559
reverse,70,13,RB Tree,L1 Misses,3746704
reverse,70,13,RB Tree,LLC Misses,
reverse,70,13,RB Tree,Branch Misses,26231763
reverse,70,13,WAVL Tree,L1 Misses,3460174
reverse,70,13,WAVL Tree,LLC Misses,
reverse,70,13,WAVL Tree,Branch Misses,30251431
reverse,70,14,RB Tree,L1 Misses,3614725
reverse,70,14,RB Tree,LLC Misses,
reverse,70,14,RB Tree,Branch Misses,26151098
reverse,70,14,WAVL Tree,L1 Misses,3510656
reverse,70,14,WAVL Tree,LLC Misses,
reverse,70,14,WAVL Tree,Branch Misses,30149877
reverse,70,15,RB Tree,L1 Misses,5125096
reverse,70,15,RB Tree,LLC Misses,
reverse,70,15,RB Tree,Branch Misses,26182033
reverse,70,15,WAVL Tree,L1 Misses,3588587
reverse,70,15,WAVL Tree,LLC Misses,
reverse,70,15,WAVL Tree,Branch Misses,30408965
reverse,70,16,RB Tree,L1 Misses,3691721
reverse,70,16,RB Tree,LLC Misses,
reverse,70,16,RB Tree,Branch Misses,26216054
reverse,70,16,WAVL Tree,L1 Misses,3459740
reverse,70,16,WAVL Tree,LLC Misses,
reverse,70,16,WAVL Tree,Branch Misses,30236747
reverse,70,17,RB Tree,L1 Misses,3695286
reverse,70,17,RB Tree,LLC Misses,
reverse,70,17,RB Tree,Branch Misses,26208399
reverse,70,17,WAVL Tree,L1 Misses,3745336
reverse,70,17,WAVL Tree,LLC Misses,
reverse,70,17,WAVL Tree,Branch Misses,30138044
reverse,70,18,RB Tree,L1 Misses,3746512
reverse,70,18,RB Tree,LLC Misses,
reverse,70,18,RB Tree,Branch Misses,26203979
reverse,70,18,WAVL Tree,L1 Misses,3546815
reverse,70,18,WAVL Tree,LLC Misses,
reverse,70,18,WAVL Tree,Branch Misses,30229816
reverse,70,19,RB Tree,L1 Misses,3581620
reverse,70,19,RB Tree,LLC Misses,
reverse,70,19,RB Tree,Branch Misses,26193067
reverse,70,19,WAVL Tree,L1 Misses,3472427
reverse,70,19,WAVL Tree,LLC Misses,
reverse,70,19,WAVL Tree,Branch Misses,30049672
reverse,70,20,RB Tree,L1 Misses,3723089
reverse,70,20,RB Tree,LLC Misses,
reverse,70,20,RB Tree,Branch Misses,26210339
reverse,70,20,WAVL Tree,L1 Misses,4969200
reverse,70,20,WAVL Tree,LLC Misses,
reverse,70,20,WAVL Tree,Branch Misses,30049274
reverse,80,1,RB Tree,L1 Misses,3934628
reverse,80,1,RB Tree,LLC Misses,
reverse,80,1,RB Tree,Branch Misses,27405548
reverse,80,1,WAVL Tree,L1 Misses,3526187
reverse,80,1,WAVL Tree,LLC Misses,
reverse,80,1,WAVL Tree,Branch Misses,31715984
reverse,80,2,RB Tree,L1 Misses,3826541
reverse,80,2,RB Tree,LLC Misses,
reverse,80,2,RB Tree,Branch Misses,27420703
reverse,80,2,WAVL Tree,L1 Misses,3577464
reverse,80,2,WAVL Tree,LLC Misses,
reverse,80,2,WAVL Tree,Branch Misses,31463667
reverse,80,3,RB Tree,L1 Misses,3734546
reverse,80,3,RB Tree,LLC Misses,
reverse,80,3,RB Tree,Branch Misses,27441932
reverse,80,3,WAVL Tree,L1 Misses,3609188
reverse,80,3,WAVL Tree,LLC Misses,
reverse,80,3,WAVL Tree,Branch Misses,31489161
reverse,80,4,RB Tree,L1 Misses,3797955
reverse,80,4,RB Tree,LLC Misses,
reverse,80,4,RB Tree,Branch Misses,27448746
reverse,80,4,WAVL Tree,L1 Misses,3605905
reverse,80,4,WAVL Tree,LLC Misses,
reverse,80,4,WAVL Tree,Branch Misses,31681523
reverse,80,5,RB Tree,L1 Misses,3736742
reverse,80,5,RB Tree,LLC Misses,
reverse,80,5,RB Tree,Branch Misses,27434454
reverse,80,5,WAVL Tree,L1 Misses,3604137
reverse,80,5,WAVL Tree,LLC Misses,
reverse,80,5,WAVL Tree,Branch Misses,31698401
reverse,80,6,RB Tree,L1 Misses,3784082
reverse,80,6,RB Tree,LLC Misses,
reverse,80,6,RB Tree,Branch Misses,27410040
reverse,80,6,WAVL Tree,L1 Misses,3511502
reverse,80,6,WAVL Tree,LLC Misses,
reverse,80,6,WAVL Tree,Branch Misses,31469386
reverse,80,7,RB Tree,L1 Misses,3772082
reverse,80,7,RB Tree,LLC Misses,
reverse,80,7,RB Tree,Branch Misses,27366610
reverse,80,7,WAVL Tree,L1 Misses,3584941
reverse,80,7,WAVL Tree,LLC Misses,
reverse,80,7,WAVL Tree,Branch Misses,31451179
reverse,80,8,RB Tree,L1 Misses,3712171
reverse,80,8,RB Tree,LLC Misses,
reverse,80,8,RB Tree,Branch Misses,27372104
reverse,80,8,WAVL Tree,L1 Misses,3484948
reverse,80,8,WAVL Tree,LLC Misses,
reverse,80,8,WAVL Tree,Branch Misses,31655634
reverse,80,9,RB Tree,L1 Misses,3723019
reverse,80,9,RB Tree,LLC Misses,
reverse,80,9,RB Tree,Branch Misses,27426433
reverse,80,9,WAVL Tree,L1 Misses,3555204
reverse,80,9,WAVL Tree,LLC Misses,
reverse,80,9,WAVL Tree,Branch Misses,31519478
reverse,80,10,RB Tree,L1 Misses,3636451
reverse,80,10,RB Tree,LLC Misses,
reverse,80,10,RB Tree,Branch Misses,27475959
reverse,80,10,WAVL Tree,L1 Misses,3585949
reverse,80,10,WAVL Tree,LLC Misses,
reverse,80,10,WAVL Tree,Branch Misses,31479863
reverse,80,11,RB Tree,L1 Misses,3590727
reverse,80,11,RB Tree,LLC Misses,
reverse,80,11,RB Tree,Branch Misses,27453882
reverse,80,11,WAVL Tree,L1 Misses,3426799
reverse,80,11,WAVL Tree,LLC Misses,
reverse,80,11,WAVL Tree,Branch Misses,31492282
reverse,80,12,RB Tree,L1 Misses,3663087
reverse,80,12,RB Tree,LLC Misses,
reverse,80,12,RB Tree,Branch Misses,27400648
reverse,80,12,WAVL Tree,L1 Misses,3441314
reverse,80,12,WAVL Tree,LLC Misses,
reverse,80,12,WAVL Tree,Branch Misses,31557018
reverse,80,13,RB Tree,L1 Misses,10166346
reverse,80,13,RB Tree,LLC Misses,
reverse,80,13,RB Tree,Branch Misses,27462803
reverse,80,13,WAVL Tree,L1 Misses,3516467
reverse,80,13,WAVL Tree,LLC Misses,
reverse,80,13,WAVL Tree,Branch Misses,31463783
reverse,80,14,RB Tree,L1 Misses,3822567
reverse,80,14,RB Tree,LLC Misses,
reverse,80,14,RB Tree,Branch Misses,27423802
reverse,80,14,WAVL Tree,L1 Misses,3479224
reverse,80,14,WAVL Tree,LLC Misses,
reverse,80,14,WAVL Tree,Branch Misses,31511589
reverse,80,15,RB Tree,L1 Misses,3849110
reverse,80,15,RB Tree,LLC Misses,
reverse,80,15,RB Tree,Branch Misses,27469144
reverse,80,15,WAVL Tree,L1 Misses,3582870
reverse,80,15,WAVL Tree,LLC Misses,
reverse,80,15,WAVL Tree,Branch Misses,31464785
reverse,80,16,RB Tree,L1 Misses,4140893
reverse,80,16,RB Tree,LLC Misses,
reverse,80,16,RB Tree,Branch Misses,27404817
reverse,80,16,WAVL Tree,L1 Misses,3538022
reverse,80,16,WAVL Tree,LLC Misses,
reverse,80,16,WAVL Tree,Branch Misses,31510246
reverse,80,17,RB Tree,L1 Misses,3671869
reverse,80,17,RB Tree,LLC Misses,
reverse,80,17,RB Tree,Branch Misses,27420503
reverse,80,17,WAVL Tree,L1 Misses,3606566
reverse,80,17,WAVL Tree,LLC Misses,
reverse,80,17,WAVL Tree,Branch Misses,31483210
reverse,80,18,RB Tree,L1 Misses,3777974
reverse,80,18,RB Tree,LLC Misses,
reverse,80,18,RB Tree,Branch Misses,27468217
reverse,80,18,WAVL Tree,L1 Misses,3668403
reverse,80,18,WAVL Tree,LLC Misses,
reverse,80,18,WAVL Tree,Branch Misses,31594940
reverse,80,19,RB Tree,L1 Misses,3772737
reverse,80,19,RB Tree,LLC Misses,
reverse,80,19,RB Tree,Branch Misses,27431567
reverse,80,19,WAVL Tree,L1 Misses,3578533
reverse,80,19,WAVL Tree,LLC Misses,
reverse,80,19,WAVL Tree,Branch Misses,31425353
reverse,80,20,RB Tree,L1 Misses,3774996
reverse,80,20,RB Tree,LLC Misses,
reverse,80,20,RB Tree,Branch Misses,27403230
reverse,80,20,WAVL Tree,L1 Misses,3532807
reverse,80,20,WAVL Tree,LLC Misses,
reverse,80,20,WAVL Tree,Branch Misses,31568844
reverse,90,1,RB Tree,L1 Misses,3847933
reverse,90,1,RB Tree,LLC Misses,
reverse,90,1,RB Tree,Branch Misses,28632189
reverse,90,1,WAVL Tree,L1 Misses,3621667
reverse,90,1,WAVL Tree,LLC Misses,
reverse,90,1,WAVL Tree,Branch Misses,33056185
reverse,90,2,RB Tree,L1 Misses,3802552
reverse,90,2,RB Tree,LLC Misses,
reverse,90,2,RB Tree,Branch Misses,28653090
reverse,90,2,WAVL Tree,L1 Misses,3564433
reverse,90,2,WAVL Tree,LLC Misses,
reverse,90,2,WAVL Tree,Branch Misses,33067879
reverse,90,3,RB Tree,L1 Misses,3817895
reverse,90,3,RB Tree,LLC Misses,
reverse,90,3,RB Tree,Branch Misses,28623315
reverse,90,3,WAVL Tree,L1 Misses,3722617
reverse,90,3,WAVL Tree,LLC Misses,
reverse,90,3,WAVL Tree,Branch Misses,33020580
reverse,90,4,RB Tree,L1 Misses,3726448
reverse,90,4,RB Tree,LLC Misses,
reverse,90,4,RB Tree,Branch Misses,28605142
reverse,90,4,WAVL Tree,L1 Misses,3498619
reverse,90,4,WAVL Tree,LLC Misses,
reverse,90,4,WAVL Tree,Branch Misses,32938509
reverse,90,5,RB Tree,L1 Misses,3719617
reverse,90,5,RB Tree,LLC Misses,
reverse,90,5,RB Tree,Branch Misses,28657750
reverse,90,5,WAVL Tree,L1 Misses,3539980
reverse,90,5,WAVL Tree,LLC Misses,
reverse,90,5,WAVL Tree,Branch Misses,33069564
reverse,90,6,RB Tree,L1 Misses,3838657
reverse,90,6,RB Tree,LLC Misses,
reverse,90,6,RB Tree,Branch Misses,28673680
reverse,90,6,WAVL Tree,L1 Misses,3589580
reverse,90,6,WAVL Tree,LLC Misses,
reverse,90,6,WAVL Tree,Branch Misses,32805864
reverse,90,7,RB Tree,L1 Misses,3816334
reverse,90,7,RB Tree,LLC Misses,
reverse,90,7,RB Tree,Branch Misses,28599154
reverse,90,7,WAVL Tree,L1 Misses,3702220
reverse,90,7,WAVL Tree,LLC Misses,
reverse,90,7,WAVL Tree,Branch Misses,32882382
reverse,90,8,RB Tree,L1 Misses,3784473
reverse,90,8,RB Tree,LLC Misses,
reverse,90,8,RB Tree,Branch Misses,28574208
reverse,90,8,WAVL Tree,L1 Misses,3864907
reverse,90,8,WAVL Tree,LLC Misses,
reverse,90,8,WAVL Tree,Branch Misses,33148707
reverse,90,9,RB Tree,L1 Misses,3782722
reverse,90,9,RB Tree,LLC Misses,
reverse,90,9,RB Tree,Branch Misses,28624562
reverse,90,9,WAVL Tree,L1 Misses,3529674
reverse,90,9,WAVL Tree,LLC Misses,
reverse,90,9,WAVL Tree,Branch Misses,33103662
reverse,90,10,RB Tree,L1 Misses,3746585
reverse,90,10,RB Tree,LLC Misses,
reverse,90,10,RB Tree,Branch Misses,28631286
reverse,90,10,WAVL Tree,L1 Misses,4543281
reverse,90,10,WAVL Tree,LLC Misses,
reverse,90,10,WAVL Tree,Branch Misses,32920229
reverse,90,11,RB Tree,L1 Misses,3763974
reverse,90,11,RB Tree,LLC Misses,
reverse,90,11,RB Tree,Branch Misses,28629506
reverse,90,11,WAVL Tree,L1 Misses,3688665
reverse,90,11,WAVL Tree,LLC Misses,
reverse,90,11,WAVL Tree,Branch Misses,32977954
reverse,90,12,RB Tree,L1 Misses,3790112
reverse,90,12,RB Tree,LLC Misses,
reverse,90,12,RB Tree,Branch Misses,28612786
reverse,90,12,WAVL Tree,L1 Misses,3532172
reverse,90,12,WAVL Tree,LLC Misses,
reverse,90,12,WAVL Tree,Branch Misses,32860956
reverse,90,13,RB Tree,L1 Misses,3795372
reverse,90,13,RB Tree,LLC Misses,
reverse,90,13,RB Tree,Branch Misses,28650074
reverse,90,13,WAVL Tree,L1 Misses,3593091
reverse,90,13,WAVL Tree,LLC Misses,
reverse,90,13,WAVL Tree,Branch Misses,33129688
reverse,90,14,RB Tree,L1 Misses,4025157
reverse,90,14,RB Tree,LLC Misses,
reverse,90,14,RB Tree,Branch Misses,28649771
reverse,90,14,WAVL Tree,L1 Misses,3568452
reverse,90,14,WAVL Tree,LLC Misses,
reverse,90,14,WAVL Tree,Branch Misses,32920477
reverse,90,15,RB Tree,L1 Misses,3800696
reverse,90,15,RB Tree,LLC Misses,
reverse,90,15,RB Tree,Branch Misses,28598572
reverse,90,15,WAVL Tree,L1 Misses,3610893
reverse,90,15,WAVL Tree,LLC Misses,
reverse,90,15,WAVL Tree,Branch Misses,32877310
reverse,90,16,RB Tree,L1 Misses,3770110
reverse,90,16,RB Tree,LLC Misses,
reverse,90,16,RB Tree,Branch Misses,28640712
reverse,90,16,WAVL Tree,L1 Misses,3555172
reverse,90,16,WAVL Tree,LLC Misses,
reverse,90,16,WAVL Tree,Branch Misses,32938777
reverse,90,17,RB Tree,L1 Misses,10871341
reverse,90,17,RB Tree,LLC Misses,
reverse,90,17,RB Tree,Branch Misses,28589311
reverse,90,17,WAVL Tree,L1 Misses,3614336
reverse,90,17,WAVL Tree,LLC Misses,
reverse,90,17,WAVL Tree,Branch Misses,32839008
reverse,90,18,RB Tree,L1 Misses,3778107
reverse,90,18,RB Tree,LLC Misses,
reverse,90,18,RB Tree,Branch Misses,28615350
reverse,90,18,WAVL Tree,L1 Misses,3553951
reverse,90,18,WAVL Tree,LLC Misses,
reverse,90,18,WAVL Tree,Branch Misses,33042996
reverse,90,19,RB Tree,L1 Misses,3740828
reverse,90,19,RB Tree,LLC Misses,
reverse,90,19,RB Tree,Branch Misses,28618782
reverse,90,19,WAVL Tree,L1 Misses,3570105
reverse,90,19,WAVL Tree,LLC Misses,
reverse,90,19,WAVL Tree,Branch Misses,32966576
reverse,90,20,RB Tree,L1 Misses,3731425
reverse,90,20,RB Tree,LLC Misses,
reverse,90,20,RB Tree,Branch Misses,28615644
reverse,90,20,WAVL Tree,L1 Misses,3546216
reverse,90,20,WAVL Tree,LLC Misses,
reverse,90,20,WAVL Tree,Branch Misses,32836464
reverse,100,1,RB Tree,L1 Misses,3801296
reverse,100,1,RB Tree,LLC Misses,
reverse,100,1,RB Tree,Branch Misses,29828420
reverse,100,1,WAVL Tree,L1 Misses,3550202
reverse,100,1,WAVL Tree,LLC Misses,
reverse,100,1,WAVL Tree,Branch Misses,34199750
reverse,100,2,RB Tree,L1 Misses,4086071
reverse,100,2,RB Tree,LLC Misses,
reverse,100,2,RB Tree,Branch Misses,29892828
reverse,100,2,WAVL Tree,L1 Misses,3585921
reverse,100,2,WAVL Tree,LLC Misses,
reverse,100,2,WAVL Tree,Branch Misses,34193249
reverse,100,3,RB Tree,L1 Misses,3803649
reverse,100,3,RB Tree,LLC Misses,
reverse,100,3,RB Tree,Branch Misses,29823040
reverse,100,3,WAVL Tree,L1 Misses,3578646
reverse,100,3,WAVL Tree,LLC Misses,
reverse,100,3,WAVL Tree,Branch Misses,34140339
reverse,100,4,RB Tree,L1 Misses,3742913
reverse,100,4,RB Tree,LLC Misses,
reverse,100,4,RB Tree,Branch Misses,29862015
reverse,100,4,WAVL Tree,L1 Misses,3597821
reverse,100,4,WAVL Tree,LLC Misses,
reverse,100,4,WAVL Tree,Branch Misses,34134898
reverse,100,5,RB Tree,L1 Misses,3810320
reverse,100,5,RB Tree,LLC Misses,
reverse,100,5,RB Tree,Branch Misses,29877488
reverse,100,5,WAVL Tree,L1 Misses,3674294
reverse,100,5,WAVL Tree,LLC Misses,
reverse,100,5,WAVL Tree,Branch Misses,34452671
reverse,100,6,RB Tree,L1 Misses,3782645
reverse,100,6,RB Tree,LLC Misses,
reverse,100,6,RB Tree,Branch Misses,29857777
reverse,100,6,WAVL Tree,L1 Misses,3640713
reverse,100,6,WAVL Tree,LLC Misses,
reverse,100,6,WAVL Tree,Branch Misses,34316835
reverse,100,7,RB Tree,L1 Misses,3878869
reverse,100,7,RB Tree,LLC Misses,
reverse,100,7,RB Tree,Branch Misses,29853005
reverse,100,7,WAVL Tree,L1 Misses,3761787
reverse,100,7,WAVL Tree,LLC Misses,
reverse,100,7,WAVL Tree,Branch Misses,34124637
reverse,100,8,RB Tree,L1 Misses,3797228
reverse,100,8,RB Tree,LLC Misses,
reverse,100,8,RB Tree,Branch Misses,29895173
reverse,100,8,WAVL Tree,L1 Misses,3605241
reverse,100,8,WAVL Tree,LLC Misses,
reverse,100,8,WAVL Tree,Branch Misses,34447215
reverse,100,9,RB Tree,L1 Misses,3740547
reverse,100,9,RB Tree,LLC Misses,
reverse,100,9,RB Tree,Branch Misses,29843199
reverse,100,9,WAVL Tree,L1 Misses,3607093
reverse,100,9,WAVL Tree,LLC Misses,
reverse,100,9,WAVL Tree,Branch Misses,34340867
reverse,100,10,RB Tree,L1 Misses,3810756
reverse,100,10,RB Tree,LLC Misses,
reverse,100,10,RB Tree,Branch Misses,29873834
reverse,100,10,WAVL Tree,L1 Misses,3601572
reverse,100,10,WAVL Tree,LLC Misses,
reverse,100,10,WAVL Tree,Branch Misses,34395071
reverse,100,11,RB Tree,L1 Misses,3890612
reverse,100,11,RB Tree,LLC Misses,
reverse,100,11,RB Tree,Branch Misses,29845355
reverse,100,11,WAVL Tree,L1 Misses,3554691
reverse,100,11,WAVL Tree,LLC Misses,
reverse,100,11,WAVL Tree,Branch Misses,34286338
reverse,100,12,RB Tree,L1 Misses,3834669
reverse,100,12,RB Tree,LLC Misses,
reverse,100,12,RB Tree,Branch Misses,29843841
reverse,100,12,WAVL Tree,L1 Misses,3693001
reverse,100,12,WAVL Tree,LLC Misses,
reverse,100,12,WAVL Tree,Branch Misses,34250898
reverse,100,13,RB Tree,L1 Misses,3901232
reverse,100,13,RB Tree,LLC Misses,
reverse,100,13,RB Tree,Branch Misses,29819390
reverse,100,13,WAVL Tree,L1 Misses,3711374
reverse,100,13,WAVL Tree,LLC Misses,
reverse,100,13,WAVL Tree,Branch Misses,34266845
reverse,100,14,RB Tree,L1 Misses,3887059
reverse,100,14,RB Tree,LLC Misses,
reverse,100,14,RB Tree,Branch Misses,29841350
reverse,100,14,WAVL Tree,L1 Misses,3549334
reverse,100,14,WAVL Tree,LLC Misses,
reverse,100,14,WAVL Tree,Branch Misses,34268216
reverse,100,15,RB Tree,L1 Misses,3839409
reverse,100,15,RB Tree,LLC Misses,
reverse,100,15,RB Tree,Branch Misses,29815271
reverse,100,15,WAVL Tree,L1 Misses,3558520
reverse,100,15,WAVL Tree,LLC Misses,
reverse,100,15,WAVL Tree,Branch Misses,34403772
reverse,100,16,RB Tree,L1 Misses,3761681
reverse,100,16,RB Tree,LLC Misses,
reverse,100,16,RB Tree,Branch Misses,29904876
reverse,100,16,WAVL Tree,L1 Misses,3520379
reverse,100,16,WAVL Tree,LLC Misses,
reverse,100,16,WAVL Tree,Branch Misses,34220706
reverse,100,17,RB Tree,L1 Misses,3832956
