Ratio,Run,Phase,Tree,Metric,Value_ns
50,41,Insert,WAVL Tree,Latency,133
50,41,Lookup,RB Tree,Latency,96
50,41,Lookup,WAVL Tree,Latency,95
50,41,Delete,RB Tree,Latency,55
50,41,Delete,WAVL Tree,Latency,65
50,41,Traversal,RB Tree,Latency,93708
50,41,Traversal,WAVL Tree,Latency,75002
50,42,Insert,RB Tree,Latency,107
50,42,Insert,WAVL Tree,Latency,125
50,42,Lookup,RB Tree,Latency,93
50,42,Lookup,WAVL Tree,Latency,94
50,42,Delete,RB Tree,Latency,55
50,42,Delete,WAVL Tree,Latency,66
50,42,Traversal,RB Tree,Latency,68850
50,42,Traversal,WAVL Tree,Latency,68650
50,43,Insert,RB Tree,Latency,108
50,43,Insert,WAVL Tree,Latency,126
50,43,Lookup,RB Tree,Latency,96
50,43,Lookup,WAVL Tree,Latency,94
50,43,Delete,RB Tree,Latency,54
50,43,Delete,WAVL Tree,Latency,64
50,43,Traversal,RB Tree,Latency,67568
50,43,Traversal,WAVL Tree,Latency,68510
50,44,Insert,RB Tree,Latency,108
50,44,Insert,WAVL Tree,Latency,129
50,44,Lookup,RB Tree,Latency,95
50,44,Lookup,WAVL Tree,Latency,94
50,44,Delete,RB Tree,Latency,55
50,44,Delete,WAVL Tree,Latency,65
50,44,Traversal,RB Tree,Latency,68971
50,44,Traversal,WAVL Tree,Latency,68781
50,45,Insert,RB Tree,Latency,113
50,45,Insert,WAVL Tree,Latency,128
50,45,Lookup,RB Tree,Latency,96
50,45,Lookup,WAVL Tree,Latency,98
50,45,Delete,RB Tree,Latency,55
50,45,Delete,WAVL Tree,Latency,72
50,45,Traversal,RB Tree,Latency,70514
50,45,Traversal,WAVL Tree,Latency,69371
50,46,Insert,RB Tree,Latency,108
50,46,Insert,WAVL Tree,Latency,126
50,46,Lookup,RB Tree,Latency,93
50,46,Lookup,WAVL Tree,Latency,107
50,46,Delete,RB Tree,Latency,55
50,46,Delete,WAVL Tree,Latency,65
50,46,Traversal,RB Tree,Latency,72728
50,46,Traversal,WAVL Tree,Latency,70624
50,47,Insert,RB Tree,Latency,111
50,47,Insert,WAVL Tree,Latency,128
50,47,Lookup,RB Tree,Latency,94
50,47,Lookup,WAVL Tree,Latency,94
50,47,Delete,RB Tree,Latency,55
50,47,Delete,WAVL Tree,Latency,66
50,47,Traversal,RB Tree,Latency,69050
50,47,Traversal,WAVL Tree,Latency,69341
50,48,Insert,RB Tree,Latency,108
50,48,Insert,WAVL Tree,Latency,125
50,48,Lookup,RB Tree,Latency,94
50,48,Lookup,WAVL Tree,Latency,94
50,48,Delete,RB Tree,Latency,55
50,48,Delete,WAVL Tree,Latency,64
50,48,Traversal,RB Tree,Latency,68530
50,48,Traversal,WAVL Tree,Latency,68340
50,49,Insert,RB Tree,Latency,107
50,49,Insert,WAVL Tree,Latency,126
50,49,Lookup,RB Tree,Latency,95
50,49,Lookup,WAVL Tree,Latency,95
50,49,Delete,RB Tree,Latency,54
50,49,Delete,WAVL Tree,Latency,65
50,49,Traversal,RB Tree,Latency,67758
50,49,Traversal,WAVL Tree,Latency,68880
50,50,Insert,RB Tree,Latency,107
50,50,Insert,WAVL Tree,Latency,129
50,50,Lookup,RB Tree,Latency,96
50,50,Lookup,WAVL Tree,Latency,95
50,50,Delete,RB Tree,Latency,55
50,50,Delete,WAVL Tree,Latency,66
50,50,Traversal,RB Tree,Latency,68129
50,50,Traversal,WAVL Tree,Latency,69070
60,1,Insert,RB Tree,Latency,114
60,1,Insert,WAVL Tree,Latency,132
60,1,Lookup,RB Tree,Latency,96
60,1,Lookup,WAVL Tree,Latency,97
60,1,Delete,RB Tree,Latency,59
60,1,Delete,WAVL Tree,Latency,67
60,1,Traversal,RB Tree,Latency,53943
60,1,Traversal,WAVL Tree,Latency,54062
60,2,Insert,RB Tree,Latency,108
60,2,Insert,WAVL Tree,Latency,126
60,2,Lookup,RB Tree,Latency,94
60,2,Lookup,WAVL Tree,Latency,99
60,2,Delete,RB Tree,Latency,55
60,2,Delete,WAVL Tree,Latency,66
60,2,Traversal,RB Tree,Latency,54703
60,2,Traversal,WAVL Tree,Latency,54353
60,3,Insert,RB Tree,Latency,106
60,3,Insert,WAVL Tree,Latency,126
60,3,Lookup,RB Tree,Latency,93
60,3,Lookup,WAVL Tree,Latency,92
60,3,Delete,RB Tree,Latency,55
60,3,Delete,WAVL Tree,Latency,65
60,3,Traversal,RB Tree,Latency,53391
60,3,Traversal,WAVL Tree,Latency,53601
60,4,Insert,RB Tree,Latency,108
60,4,Insert,WAVL Tree,Latency,127
60,4,Lookup,RB Tree,Latency,103
60,4,Lookup,WAVL Tree,Latency,94
60,4,Delete,RB Tree,Latency,56
60,4,Delete,WAVL Tree,Latency,67
60,4,Traversal,RB Tree,Latency,54012
60,4,Traversal,WAVL Tree,Latency,53542
60,5,Insert,RB Tree,Latency,108
60,5,Insert,WAVL Tree,Latency,125
60,5,Lookup,RB Tree,Latency,93
60,5,Lookup,WAVL Tree,Latency,93
60,5,Delete,RB Tree,Latency,56
60,5,Delete,WAVL Tree,Latency,65
60,5,Traversal,RB Tree,Latency,59904
60,5,Traversal,WAVL Tree,Latency,57208
60,6,Insert,RB Tree,Latency,114
60,6,Insert,WAVL Tree,Latency,128
60,6,Lookup,RB Tree,Latency,94
60,6,Lookup,WAVL Tree,Latency,95
60,6,Delete,RB Tree,Latency,56
60,6,Delete,WAVL Tree,Latency,66
60,6,Traversal,RB Tree,Latency,53952
60,6,Traversal,WAVL Tree,Latency,54924
60,7,Insert,RB Tree,Latency,109
60,7,Insert,WAVL Tree,Latency,128
60,7,Lookup,RB Tree,Latency,94
60,7,Lookup,WAVL Tree,Latency,93
60,7,Delete,RB Tree,Latency,56
60,7,Delete,WAVL Tree,Latency,66
60,7,Traversal,RB Tree,Latency,54133
60,7,Traversal,WAVL Tree,Latency,54764
60,8,Insert,RB Tree,Latency,109
60,8,Insert,WAVL Tree,Latency,128
60,8,Lookup,RB Tree,Latency,95
60,8,Lookup,WAVL Tree,Latency,94
60,8,Delete,RB Tree,Latency,55
60,8,Delete,WAVL Tree,Latency,66
60,8,Traversal,RB Tree,Latency,53913
60,8,Traversal,WAVL Tree,Latency,54373
60,9,Insert,RB Tree,Latency,109
60,9,Insert,WAVL Tree,Latency,128
60,9,Lookup,RB Tree,Latency,96
60,9,Lookup,WAVL Tree,Latency,95
60,9,Delete,RB Tree,Latency,56
60,9,Delete,WAVL Tree,Latency,67
60,9,Traversal,RB Tree,Latency,59482
60,9,Traversal,WAVL Tree,Latency,57629
60,10,Insert,RB Tree,Latency,109
60,10,Insert,WAVL Tree,Latency,127
60,10,Lookup,RB Tree,Latency,94
60,10,Lookup,WAVL Tree,Latency,94
60,10,Delete,RB Tree,Latency,55
60,10,Delete,WAVL Tree,Latency,66
60,10,Traversal,RB Tree,Latency,54333
60,10,Traversal,WAVL Tree,Latency,54634
60,11,Insert,RB Tree,Latency,117
60,11,Insert,WAVL Tree,Latency,133
60,11,Lookup,RB Tree,Latency,94
60,11,Lookup,WAVL Tree,Latency,95
60,11,Delete,RB Tree,Latency,60
60,11,Delete,WAVL Tree,Latency,65
60,11,Traversal,RB Tree,Latency,52400
60,11,Traversal,WAVL Tree,Latency,52820
60,12,Insert,RB Tree,Latency,108
60,12,Insert,WAVL Tree,Latency,129
60,12,Lookup,RB Tree,Latency,94
60,12,Lookup,WAVL Tree,Latency,93
60,12,Delete,RB Tree,Latency,55
60,12,Delete,WAVL Tree,Latency,65
60,12,Traversal,RB Tree,Latency,52690
60,12,Traversal,WAVL Tree,Latency,53501
60,13,Insert,RB Tree,Latency,111
60,13,Insert,WAVL Tree,Latency,135
60,13,Lookup,RB Tree,Latency,95
60,13,Lookup,WAVL Tree,Latency,96
60,13,Delete,RB Tree,Latency,58
60,13,Delete,WAVL Tree,Latency,68
60,13,Traversal,RB Tree,Latency,53441
60,13,Traversal,WAVL Tree,Latency,53531
60,14,Insert,RB Tree,Latency,107
60,14,Insert,WAVL Tree,Latency,126
60,14,Lookup,RB Tree,Latency,93
60,14,Lookup,WAVL Tree,Latency,94
60,14,Delete,RB Tree,Latency,55
60,14,Delete,WAVL Tree,Latency,67
60,14,Traversal,RB Tree,Latency,54564
60,14,Traversal,WAVL Tree,Latency,54523
60,15,Insert,RB Tree,Latency,108
60,15,Insert,WAVL Tree,Latency,126
60,15,Lookup,RB Tree,Latency,100
60,15,Lookup,WAVL Tree,Latency,94
60,15,Delete,RB Tree,Latency,55
60,15,Delete,WAVL Tree,Latency,66
60,15,Traversal,RB Tree,Latency,55385
60,15,Traversal,WAVL Tree,Latency,54343
60,16,Insert,RB Tree,Latency,111
60,16,Insert,WAVL Tree,Latency,130
60,16,Lookup,RB Tree,Latency,98
60,16,Lookup,WAVL Tree,Latency,104
60,16,Delete,RB Tree,Latency,59
60,16,Delete,WAVL Tree,Latency,69
60,16,Traversal,RB Tree,Latency,54914
60,16,Traversal,WAVL Tree,Latency,54844
60,17,Insert,RB Tree,Latency,108
60,17,Insert,WAVL Tree,Latency,129
60,17,Lookup,RB Tree,Latency,94
60,17,Lookup,WAVL Tree,Latency,93
60,17,Delete,RB Tree,Latency,55
60,17,Delete,WAVL Tree,Latency,66
60,17,Traversal,RB Tree,Latency,54052
60,17,Traversal,WAVL Tree,Latency,54303
60,18,Insert,RB Tree,Latency,110
60,18,Insert,WAVL Tree,Latency,127
60,18,Lookup,RB Tree,Latency,94
60,18,Lookup,WAVL Tree,Latency,93
60,18,Delete,RB Tree,Latency,55
60,18,Delete,WAVL Tree,Latency,68
60,18,Traversal,RB Tree,Latency,56998
60,18,Traversal,WAVL Tree,Latency,56076
60,19,Insert,RB Tree,Latency,109
60,19,Insert,WAVL Tree,Latency,131
60,19,Lookup,RB Tree,Latency,94
60,19,Lookup,WAVL Tree,Latency,94
60,19,Delete,RB Tree,Latency,56
60,19,Delete,WAVL Tree,Latency,66
60,19,Traversal,RB Tree,Latency,53923
60,19,Traversal,WAVL Tree,Latency,54623
60,20,Insert,RB Tree,Latency,109
60,20,Insert,WAVL Tree,Latency,126
60,20,Lookup,RB Tree,Latency,94
60,20,Lookup,WAVL Tree,Latency,94
60,20,Delete,RB Tree,Latency,55
60,20,Delete,WAVL Tree,Latency,67
60,20,Traversal,RB Tree,Latency,55526
60,20,Traversal,WAVL Tree,Latency,55234
60,21,Insert,RB Tree,Latency,113
60,21,Insert,WAVL Tree,Latency,129
60,21,Lookup,RB Tree,Latency,94
60,21,Lookup,WAVL Tree,Latency,94
60,21,Delete,RB Tree,Latency,55
60,21,Delete,WAVL Tree,Latency,73
60,21,Traversal,RB Tree,Latency,53372
60,21,Traversal,WAVL Tree,Latency,80011
60,22,Insert,RB Tree,Latency,109
60,22,Insert,WAVL Tree,Latency,126
60,22,Lookup,RB Tree,Latency,94
60,22,Lookup,WAVL Tree,Latency,94
60,22,Delete,RB Tree,Latency,56
60,22,Delete,WAVL Tree,Latency,66
60,22,Traversal,RB Tree,Latency,54243
60,22,Traversal,WAVL Tree,Latency,54103
60,23,Insert,RB Tree,Latency,111
60,23,Insert,WAVL Tree,Latency,130
60,23,Lookup,RB Tree,Latency,95
60,23,Lookup,WAVL Tree,Latency,95
60,23,Delete,RB Tree,Latency,56
60,23,Delete,WAVL Tree,Latency,66
60,23,Traversal,RB Tree,Latency,54743
60,23,Traversal,WAVL Tree,Latency,54793
60,24,Insert,RB Tree,Latency,108
60,24,Insert,WAVL Tree,Latency,126
60,24,Lookup,RB Tree,Latency,94
60,24,Lookup,WAVL Tree,Latency,93
60,24,Delete,RB Tree,Latency,55
60,24,Delete,WAVL Tree,Latency,66
60,24,Traversal,RB Tree,Latency,53201
60,24,Traversal,WAVL Tree,Latency,53732
60,25,Insert,RB Tree,Latency,112
60,25,Insert,WAVL Tree,Latency,126
60,25,Lookup,RB Tree,Latency,94
60,25,Lookup,WAVL Tree,Latency,93
60,25,Delete,RB Tree,Latency,56
60,25,Delete,WAVL Tree,Latency,66
60,25,Traversal,RB Tree,Latency,54403
60,25,Traversal,WAVL Tree,Latency,54433
60,26,Insert,RB Tree,Latency,107
60,26,Insert,WAVL Tree,Latency,127
60,26,Lookup,RB Tree,Latency,102
60,26,Lookup,WAVL Tree,Latency,93
60,26,Delete,RB Tree,Latency,55
60,26,Delete,WAVL Tree,Latency,66
60,26,Traversal,RB Tree,Latency,55204
60,26,Traversal,WAVL Tree,Latency,53912
60,27,Insert,RB Tree,Latency,108
60,27,Insert,WAVL Tree,Latency,125
60,27,Lookup,RB Tree,Latency,94
60,27,Lookup,WAVL Tree,Latency,95
60,27,Delete,RB Tree,Latency,62
60,27,Delete,WAVL Tree,Latency,68
60,27,Traversal,RB Tree,Latency,57689
60,27,Traversal,WAVL Tree,Latency,56426
60,28,Insert,RB Tree,Latency,108
60,28,Insert,WAVL Tree,Latency,127
60,28,Lookup,RB Tree,Latency,93
60,28,Lookup,WAVL Tree,Latency,93
60,28,Delete,RB Tree,Latency,55
60,28,Delete,WAVL Tree,Latency,66
60,28,Traversal,RB Tree,Latency,52450
60,28,Traversal,WAVL Tree,Latency,53281
60,29,Insert,RB Tree,Latency,108
60,29,Insert,WAVL Tree,Latency,126
60,29,Lookup,RB Tree,Latency,93
60,29,Lookup,WAVL Tree,Latency,95
60,29,Delete,RB Tree,Latency,55
60,29,Delete,WAVL Tree,Latency,66
60,29,Traversal,RB Tree,Latency,56156
60,29,Traversal,WAVL Tree,Latency,55466
60,30,Insert,RB Tree,Latency,109
60,30,Insert,WAVL Tree,Latency,133
60,30,Lookup,RB Tree,Latency,94
60,30,Lookup,WAVL Tree,Latency,95
60,30,Delete,RB Tree,Latency,57
60,30,Delete,WAVL Tree,Latency,85
60,30,Traversal,RB Tree,Latency,53381
60,30,Traversal,WAVL Tree,Latency,53973
60,31,Insert,RB Tree,Latency,120
60,31,Insert,WAVL Tree,Latency,149
60,31,Lookup,RB Tree,Latency,95
60,31,Lookup,WAVL Tree,Latency,95
60,31,Delete,RB Tree,Latency,56
60,31,Delete,WAVL Tree,Latency,66
60,31,Traversal,RB Tree,Latency,53812
60,31,Traversal,WAVL Tree,Latency,53852
60,32,Insert,RB Tree,Latency,110
60,32,Insert,WAVL Tree,Latency,126
60,32,Lookup,RB Tree,Latency,95
60,32,Lookup,WAVL Tree,Latency,95
60,32,Delete,RB Tree,Latency,56
60,32,Delete,WAVL Tree,Latency,67
60,32,Traversal,RB Tree,Latency,53281
60,32,Traversal,WAVL Tree,Latency,54122
60,33,Insert,RB Tree,Latency,108
60,33,Insert,WAVL Tree,Latency,126
60,33,Lookup,RB Tree,Latency,95
60,33,Lookup,WAVL Tree,Latency,95
60,33,Delete,RB Tree,Latency,56
60,33,Delete,WAVL Tree,Latency,70
60,33,Traversal,RB Tree,Latency,54523
60,33,Traversal,WAVL Tree,Latency,54173
60,34,Insert,RB Tree,Latency,108
60,34,Insert,WAVL Tree,Latency,127
60,34,Lookup,RB Tree,Latency,95
60,34,Lookup,WAVL Tree,Latency,101
60,34,Delete,RB Tree,Latency,56
60,34,Delete,WAVL Tree,Latency,66
60,34,Traversal,RB Tree,Latency,55616
60,34,Traversal,WAVL Tree,Latency,55074
60,35,Insert,RB Tree,Latency,110
60,35,Insert,WAVL Tree,Latency,128
60,35,Lookup,RB Tree,Latency,94
60,35,Lookup,WAVL Tree,Latency,94
60,35,Delete,RB Tree,Latency,56
60,35,Delete,WAVL Tree,Latency,66
60,35,Traversal,RB Tree,Latency,54353
60,35,Traversal,WAVL Tree,Latency,55375
60,36,Insert,RB Tree,Latency,108
60,36,Insert,WAVL Tree,Latency,128
60,36,Lookup,RB Tree,Latency,94
60,36,Lookup,WAVL Tree,Latency,97
60,36,Delete,RB Tree,Latency,56
60,36,Delete,WAVL Tree,Latency,68
60,36,Traversal,RB Tree,Latency,53822
60,36,Traversal,WAVL Tree,Latency,53502
60,37,Insert,RB Tree,Latency,108
60,37,Insert,WAVL Tree,Latency,126
60,37,Lookup,RB Tree,Latency,93
60,37,Lookup,WAVL Tree,Latency,93
60,37,Delete,RB Tree,Latency,56
60,37,Delete,WAVL Tree,Latency,66
60,37,Traversal,RB Tree,Latency,53621
60,37,Traversal,WAVL Tree,Latency,53422
60,38,Insert,RB Tree,Latency,107
60,38,Insert,WAVL Tree,Latency,127
60,38,Lookup,RB Tree,Latency,93
60,38,Lookup,WAVL Tree,Latency,95
60,38,Delete,RB Tree,Latency,62
60,38,Delete,WAVL Tree,Latency,66
60,38,Traversal,RB Tree,Latency,54363
60,38,Traversal,WAVL Tree,Latency,54032
60,39,Insert,RB Tree,Latency,109
60,39,Insert,WAVL Tree,Latency,127
60,39,Lookup,RB Tree,Latency,94
60,39,Lookup,WAVL Tree,Latency,99
60,39,Delete,RB Tree,Latency,57
60,39,Delete,WAVL Tree,Latency,66
60,39,Traversal,RB Tree,Latency,54654
60,39,Traversal,WAVL Tree,Latency,54743
60,40,Insert,RB Tree,Latency,108
60,40,Insert,WAVL Tree,Latency,126
60,40,Lookup,RB Tree,Latency,95
60,40,Lookup,WAVL Tree,Latency,94
60,40,Delete,RB Tree,Latency,56
60,40,Delete,WAVL Tree,Latency,71
60,40,Traversal,RB Tree,Latency,59914
60,40,Traversal,WAVL Tree,Latency,58461
60,41,Insert,RB Tree,Latency,118
60,41,Insert,WAVL Tree,Latency,129
60,41,Lookup,RB Tree,Latency,96
60,41,Lookup,WAVL Tree,Latency,104
60,41,Delete,RB Tree,Latency,57
60,41,Delete,WAVL Tree,Latency,66
60,41,Traversal,RB Tree,Latency,53341
60,41,Traversal,WAVL Tree,Latency,82536
60,42,Insert,RB Tree,Latency,107
60,42,Insert,WAVL Tree,Latency,127
60,42,Lookup,RB Tree,Latency,93
60,42,Lookup,WAVL Tree,Latency,92
60,42,Delete,RB Tree,Latency,55
60,42,Delete,WAVL Tree,Latency,66
60,42,Traversal,RB Tree,Latency,53631
60,42,Traversal,WAVL Tree,Latency,54793
60,43,Insert,RB Tree,Latency,107
60,43,Insert,WAVL Tree,Latency,126
60,43,Lookup,RB Tree,Latency,98
60,43,Lookup,WAVL Tree,Latency,93
60,43,Delete,RB Tree,Latency,55
60,43,Delete,WAVL Tree,Latency,69
60,43,Traversal,RB Tree,Latency,53722
60,43,Traversal,WAVL Tree,Latency,54674
60,44,Insert,RB Tree,Latency,107
60,44,Insert,WAVL Tree,Latency,127
60,44,Lookup,RB Tree,Latency,93
60,44,Lookup,WAVL Tree,Latency,95
60,44,Delete,RB Tree,Latency,56
60,44,Delete,WAVL Tree,Latency,71
60,44,Traversal,RB Tree,Latency,53802
60,44,Traversal,WAVL Tree,Latency,53722
60,45,Insert,RB Tree,Latency,108
60,45,Insert,WAVL Tree,Latency,127
60,45,Lookup,RB Tree,Latency,99
60,45,Lookup,WAVL Tree,Latency,95
60,45,Delete,RB Tree,Latency,56
60,45,Delete,WAVL Tree,Latency,66
60,45,Traversal,RB Tree,Latency,56146
60,45,Traversal,WAVL Tree,Latency,55816
60,46,Insert,RB Tree,Latency,107
60,46,Insert,WAVL Tree,Latency,125
60,46,Lookup,RB Tree,Latency,94
60,46,Lookup,WAVL Tree,Latency,93
60,46,Delete,RB Tree,Latency,55
60,46,Delete,WAVL Tree,Latency,66
60,46,Traversal,RB Tree,Latency,53842
60,46,Traversal,WAVL Tree,Latency,53832
60,47,Insert,RB Tree,Latency,108
60,47,Insert,WAVL Tree,Latency,126
60,47,Lookup,RB Tree,Latency,93
60,47,Lookup,WAVL Tree,Latency,93
60,47,Delete,RB Tree,Latency,55
60,47,Delete,WAVL Tree,Latency,67
60,47,Traversal,RB Tree,Latency,54253
60,47,Traversal,WAVL Tree,Latency,54023
60,48,Insert,RB Tree,Latency,108
60,48,Insert,WAVL Tree,Latency,126
60,48,Lookup,RB Tree,Latency,95
60,48,Lookup,WAVL Tree,Latency,94
60,48,Delete,RB Tree,Latency,56
60,48,Delete,WAVL Tree,Latency,66
60,48,Traversal,RB Tree,Latency,59724
60,48,Traversal,WAVL Tree,Latency,58781
60,49,Insert,RB Tree,Latency,108
60,49,Insert,WAVL Tree,Latency,127
60,49,Lookup,RB Tree,Latency,94
60,49,Lookup,WAVL Tree,Latency,94
60,49,Delete,RB Tree,Latency,56
60,49,Delete,WAVL Tree,Latency,66
60,49,Traversal,RB Tree,Latency,54113
60,49,Traversal,WAVL Tree,Latency,54233
60,50,Insert,RB Tree,Latency,109
60,50,Insert,WAVL Tree,Latency,129
60,50,Lookup,RB Tree,Latency,98
60,50,Lookup,WAVL Tree,Latency,94
60,50,Delete,RB Tree,Latency,58
60,50,Delete,WAVL Tree,Latency,66
60,50,Traversal,RB Tree,Latency,66335
60,50,Traversal,WAVL Tree,Latency,58851
70,1,Insert,RB Tree,Latency,111
70,1,Insert,WAVL Tree,Latency,128
70,1,Lookup,RB Tree,Latency,94
70,1,Lookup,WAVL Tree,Latency,93
70,1,Delete,RB Tree,Latency,56
70,1,Delete,WAVL Tree,Latency,67
70,1,Traversal,RB Tree,Latency,40286
70,1,Traversal,WAVL Tree,Latency,40727
70,2,Insert,RB Tree,Latency,110
70,2,Insert,WAVL Tree,Latency,127
70,2,Lookup,RB Tree,Latency,92
70,2,Lookup,WAVL Tree,Latency,92
70,2,Delete,RB Tree,Latency,57
70,2,Delete,WAVL Tree,Latency,67
70,2,Traversal,RB Tree,Latency,39464
70,2,Traversal,WAVL Tree,Latency,39595
70,3,Insert,RB Tree,Latency,109
70,3,Insert,WAVL Tree,Latency,126
70,3,Lookup,RB Tree,Latency,93
70,3,Lookup,WAVL Tree,Latency,92
70,3,Delete,RB Tree,Latency,55
70,3,Delete,WAVL Tree,Latency,67
70,3,Traversal,RB Tree,Latency,62609
70,3,Traversal,WAVL Tree,Latency,43552
70,4,Insert,RB Tree,Latency,109
70,4,Insert,WAVL Tree,Latency,128
70,4,Lookup,RB Tree,Latency,92
70,4,Lookup,WAVL Tree,Latency,92
70,4,Delete,RB Tree,Latency,55
70,4,Delete,WAVL Tree,Latency,66
70,4,Traversal,RB Tree,Latency,64452
70,4,Traversal,WAVL Tree,Latency,44985
70,5,Insert,RB Tree,Latency,107
70,5,Insert,WAVL Tree,Latency,125
70,5,Lookup,RB Tree,Latency,93
70,5,Lookup,WAVL Tree,Latency,92
70,5,Delete,RB Tree,Latency,60
70,5,Delete,WAVL Tree,Latency,66
70,5,Traversal,RB Tree,Latency,39254
70,5,Traversal,WAVL Tree,Latency,39806
70,6,Insert,RB Tree,Latency,107
70,6,Insert,WAVL Tree,Latency,131
70,6,Lookup,RB Tree,Latency,93
70,6,Lookup,WAVL Tree,Latency,92
70,6,Delete,RB Tree,Latency,56
70,6,Delete,WAVL Tree,Latency,66
70,6,Traversal,RB Tree,Latency,39405
70,6,Traversal,WAVL Tree,Latency,39465
70,7,Insert,RB Tree,Latency,107
70,7,Insert,WAVL Tree,Latency,127
70,7,Lookup,RB Tree,Latency,96
70,7,Lookup,WAVL Tree,Latency,92
70,7,Delete,RB Tree,Latency,55
70,7,Delete,WAVL Tree,Latency,68
70,7,Traversal,RB Tree,Latency,44194
70,7,Traversal,WAVL Tree,Latency,43954
70,8,Insert,RB Tree,Latency,108
70,8,Insert,WAVL Tree,Latency,127
70,8,Lookup,RB Tree,Latency,92
70,8,Lookup,WAVL Tree,Latency,96
70,8,Delete,RB Tree,Latency,56
70,8,Delete,WAVL Tree,Latency,66
70,8,Traversal,RB Tree,Latency,42581
70,8,Traversal,WAVL Tree,Latency,41158
70,9,Insert,RB Tree,Latency,108
70,9,Insert,WAVL Tree,Latency,129
70,9,Lookup,RB Tree,Latency,92
70,9,Lookup,WAVL Tree,Latency,93
70,9,Delete,RB Tree,Latency,56
70,9,Delete,WAVL Tree,Latency,68
70,9,Traversal,RB Tree,Latency,38763
70,9,Traversal,WAVL Tree,Latency,64903
70,10,Insert,RB Tree,Latency,107
70,10,Insert,WAVL Tree,Latency,125
70,10,Lookup,RB Tree,Latency,92
70,10,Lookup,WAVL Tree,Latency,92
70,10,Delete,RB Tree,Latency,56
70,10,Delete,WAVL Tree,Latency,68
70,10,Traversal,RB Tree,Latency,39445
70,10,Traversal,WAVL Tree,Latency,39074
70,11,Insert,RB Tree,Latency,110
70,11,Insert,WAVL Tree,Latency,130
70,11,Lookup,RB Tree,Latency,94
70,11,Lookup,WAVL Tree,Latency,94
70,11,Delete,RB Tree,Latency,58
70,11,Delete,WAVL Tree,Latency,68
70,11,Traversal,RB Tree,Latency,48031
70,11,Traversal,WAVL Tree,Latency,49704
70,12,Insert,RB Tree,Latency,106
70,12,Insert,WAVL Tree,Latency,125
70,12,Lookup,RB Tree,Latency,96
70,12,Lookup,WAVL Tree,Latency,92
70,12,Delete,RB Tree,Latency,55
70,12,Delete,WAVL Tree,Latency,67
70,12,Traversal,RB Tree,Latency,39415
70,12,Traversal,WAVL Tree,Latency,39986
70,13,Insert,RB Tree,Latency,110
70,13,Insert,WAVL Tree,Latency,131
70,13,Lookup,RB Tree,Latency,93
70,13,Lookup,WAVL Tree,Latency,93
70,13,Delete,RB Tree,Latency,55
70,13,Delete,WAVL Tree,Latency,67
70,13,Traversal,RB Tree,Latency,38904
70,13,Traversal,WAVL Tree,Latency,39254
70,14,Insert,RB Tree,Latency,108
70,14,Insert,WAVL Tree,Latency,126
70,14,Lookup,RB Tree,Latency,98
70,14,Lookup,WAVL Tree,Latency,93
70,14,Delete,RB Tree,Latency,56
70,14,Delete,WAVL Tree,Latency,67
70,14,Traversal,RB Tree,Latency,51117
70,14,Traversal,WAVL Tree,Latency,40186
70,15,Insert,RB Tree,Latency,108
70,15,Insert,WAVL Tree,Latency,126
70,15,Lookup,RB Tree,Latency,92
70,15,Lookup,WAVL Tree,Latency,92
70,15,Delete,RB Tree,Latency,56
70,15,Delete,WAVL Tree,Latency,66
70,15,Traversal,RB Tree,Latency,39535
70,15,Traversal,WAVL Tree,Latency,39585
70,16,Insert,RB Tree,Latency,107
70,16,Insert,WAVL Tree,Latency,126
70,16,Lookup,RB Tree,Latency,92
70,16,Lookup,WAVL Tree,Latency,92
70,16,Delete,RB Tree,Latency,59
70,16,Delete,WAVL Tree,Latency,67
70,16,Traversal,RB Tree,Latency,38793
70,16,Traversal,WAVL Tree,Latency,38944
70,17,Insert,RB Tree,Latency,108
70,17,Insert,WAVL Tree,Latency,126
70,17,Lookup,RB Tree,Latency,98
70,17,Lookup,WAVL Tree,Latency,93
70,17,Delete,RB Tree,Latency,56
70,17,Delete,WAVL Tree,Latency,67
70,17,Traversal,RB Tree,Latency,39896
70,17,Traversal,WAVL Tree,Latency,39946
70,18,Insert,RB Tree,Latency,107
70,18,Insert,WAVL Tree,Latency,126
70,18,Lookup,RB Tree,Latency,93
70,18,Lookup,WAVL Tree,Latency,92
70,18,Delete,RB Tree,Latency,60
70,18,Delete,WAVL Tree,Latency,67
70,18,Traversal,RB Tree,Latency,39404
70,18,Traversal,WAVL Tree,Latency,40296
70,19,Insert,RB Tree,Latency,111
70,19,Insert,WAVL Tree,Latency,127
70,19,Lookup,RB Tree,Latency,97
70,19,Lookup,WAVL Tree,Latency,92
70,19,Delete,RB Tree,Latency,58
70,19,Delete,WAVL Tree,Latency,67
70,19,Traversal,RB Tree,Latency,40396
70,19,Traversal,WAVL Tree,Latency,39385
70,20,Insert,RB Tree,Latency,108
70,20,Insert,WAVL Tree,Latency,125
70,20,Lookup,RB Tree,Latency,92
70,20,Lookup,WAVL Tree,Latency,93
70,20,Delete,RB Tree,Latency,56
70,20,Delete,WAVL Tree,Latency,66
70,20,Traversal,RB Tree,Latency,40517
70,20,Traversal,WAVL Tree,Latency,39895
70,21,Insert,RB Tree,Latency,110
70,21,Insert,WAVL Tree,Latency,129
70,21,Lookup,RB Tree,Latency,94
