Ratio,Run,Phase,Tree,Metric,Value
80,49,Delete,WAVL Tree,Path,5948
80,50,Insert,RB Tree,Rotations,5748
80,50,Insert,WAVL Tree,Rotations,6889
80,50,Insert,RB Tree,Path,10158
80,50,Insert,WAVL Tree,Path,17822
80,50,Delete,RB Tree,Rotations,3011
80,50,Delete,WAVL Tree,Rotations,3023
80,50,Delete,RB Tree,Path,5295
80,50,Delete,WAVL Tree,Path,5933
90,1,Insert,RB Tree,Rotations,5824
90,1,Insert,WAVL Tree,Rotations,6949
90,1,Insert,RB Tree,Path,10210
90,1,Insert,WAVL Tree,Path,17794
90,1,Delete,RB Tree,Rotations,3396
90,1,Delete,WAVL Tree,Rotations,3298
90,1,Delete,RB Tree,Path,6286
90,1,Delete,WAVL Tree,Path,7089
90,2,Insert,RB Tree,Rotations,5868
90,2,Insert,WAVL Tree,Rotations,6997
90,2,Insert,RB Tree,Path,10214
90,2,Insert,WAVL Tree,Path,17902
90,2,Delete,RB Tree,Rotations,3323
90,2,Delete,WAVL Tree,Rotations,3276
90,2,Delete,RB Tree,Path,6251
90,2,Delete,WAVL Tree,Path,7169
90,3,Insert,RB Tree,Rotations,5795
90,3,Insert,WAVL Tree,Rotations,6975
90,3,Insert,RB Tree,Path,10266
90,3,Insert,WAVL Tree,Path,17792
90,3,Delete,RB Tree,Rotations,3344
90,3,Delete,WAVL Tree,Rotations,3246
90,3,Delete,RB Tree,Path,6269
90,3,Delete,WAVL Tree,Path,7005
90,4,Insert,RB Tree,Rotations,5779
90,4,Insert,WAVL Tree,Rotations,6871
90,4,Insert,RB Tree,Path,10224
90,4,Insert,WAVL Tree,Path,17758
90,4,Delete,RB Tree,Rotations,3418
90,4,Delete,WAVL Tree,Rotations,3353
90,4,Delete,RB Tree,Path,6290
90,4,Delete,WAVL Tree,Path,7102
90,5,Insert,RB Tree,Rotations,5886
90,5,Insert,WAVL Tree,Rotations,7078
90,5,Insert,RB Tree,Path,10234
90,5,Insert,WAVL Tree,Path,17824
90,5,Delete,RB Tree,Rotations,3408
90,5,Delete,WAVL Tree,Rotations,3377
90,5,Delete,RB Tree,Path,6333
90,5,Delete,WAVL Tree,Path,6996
90,6,Insert,RB Tree,Rotations,5817
90,6,Insert,WAVL Tree,Rotations,7078
90,6,Insert,RB Tree,Path,10306
90,6,Insert,WAVL Tree,Path,17935
90,6,Delete,RB Tree,Rotations,3470
90,6,Delete,WAVL Tree,Rotations,3329
90,6,Delete,RB Tree,Path,6353
90,6,Delete,WAVL Tree,Path,7152
90,7,Insert,RB Tree,Rotations,5731
90,7,Insert,WAVL Tree,Rotations,6822
90,7,Insert,RB Tree,Path,10244
90,7,Insert,WAVL Tree,Path,17794
90,7,Delete,RB Tree,Rotations,3417
90,7,Delete,WAVL Tree,Rotations,3361
90,7,Delete,RB Tree,Path,6331
90,7,Delete,WAVL Tree,Path,7100
90,8,Insert,RB Tree,Rotations,5865
90,8,Insert,WAVL Tree,Rotations,6956
90,8,Insert,RB Tree,Path,10222
90,8,Insert,WAVL Tree,Path,17820
90,8,Delete,RB Tree,Rotations,3383
90,8,Delete,WAVL Tree,Rotations,3337
90,8,Delete,RB Tree,Path,6249
90,8,Delete,WAVL Tree,Path,7042
90,9,Insert,RB Tree,Rotations,5754
90,9,Insert,WAVL Tree,Rotations,6958
90,9,Insert,RB Tree,Path,10280
90,9,Insert,WAVL Tree,Path,17851
90,9,Delete,RB Tree,Rotations,3390
90,9,Delete,WAVL Tree,Rotations,3310
90,9,Delete,RB Tree,Path,6311
90,9,Delete,WAVL Tree,Path,7101
90,10,Insert,RB Tree,Rotations,5898
90,10,Insert,WAVL Tree,Rotations,7147
90,10,Insert,RB Tree,Path,10246
90,10,Insert,WAVL Tree,Path,17900
90,10,Delete,RB Tree,Rotations,3466
90,10,Delete,WAVL Tree,Rotations,3430
90,10,Delete,RB Tree,Path,6340
90,10,Delete,WAVL Tree,Path,6950
90,11,Insert,RB Tree,Rotations,5884
90,11,Insert,WAVL Tree,Rotations,7050
90,11,Insert,RB Tree,Path,10228
90,11,Insert,WAVL Tree,Path,17797
90,11,Delete,RB Tree,Rotations,3346
90,11,Delete,WAVL Tree,Rotations,3360
90,11,Delete,RB Tree,Path,6267
90,11,Delete,WAVL Tree,Path,7053
90,12,Insert,RB Tree,Rotations,5755
90,12,Insert,WAVL Tree,Rotations,6957
90,12,Insert,RB Tree,Path,10264
90,12,Insert,WAVL Tree,Path,17851
90,12,Delete,RB Tree,Rotations,3346
90,12,Delete,WAVL Tree,Rotations,3247
90,12,Delete,RB Tree,Path,6280
90,12,Delete,WAVL Tree,Path,7109
90,13,Insert,RB Tree,Rotations,5827
90,13,Insert,WAVL Tree,Rotations,7083
90,13,Insert,RB Tree,Path,10224
90,13,Insert,WAVL Tree,Path,17884
90,13,Delete,RB Tree,Rotations,3421
90,13,Delete,WAVL Tree,Rotations,3201
90,13,Delete,RB Tree,Path,6264
90,13,Delete,WAVL Tree,Path,7180
90,14,Insert,RB Tree,Rotations,5843
90,14,Insert,WAVL Tree,Rotations,6969
90,14,Insert,RB Tree,Path,10228
90,14,Insert,WAVL Tree,Path,17792
90,14,Delete,RB Tree,Rotations,3325
90,14,Delete,WAVL Tree,Rotations,3128
90,14,Delete,RB Tree,Path,6226
90,14,Delete,WAVL Tree,Path,7120
90,15,Insert,RB Tree,Rotations,5826
90,15,Insert,WAVL Tree,Rotations,6957
90,15,Insert,RB Tree,Path,10262
90,15,Insert,WAVL Tree,Path,17805
90,15,Delete,RB Tree,Rotations,3466
90,15,Delete,WAVL Tree,Rotations,3313
90,15,Delete,RB Tree,Path,6321
90,15,Delete,WAVL Tree,Path,7071
90,16,Insert,RB Tree,Rotations,5790
90,16,Insert,WAVL Tree,Rotations,6849
90,16,Insert,RB Tree,Path,10266
90,16,Insert,WAVL Tree,Path,17845
90,16,Delete,RB Tree,Rotations,3410
90,16,Delete,WAVL Tree,Rotations,3366
90,16,Delete,RB Tree,Path,6331
90,16,Delete,WAVL Tree,Path,7188
90,17,Insert,RB Tree,Rotations,5858
90,17,Insert,WAVL Tree,Rotations,7059
90,17,Insert,RB Tree,Path,10298
90,17,Insert,WAVL Tree,Path,17873
90,17,Delete,RB Tree,Rotations,3372
90,17,Delete,WAVL Tree,Rotations,3322
90,17,Delete,RB Tree,Path,6264
90,17,Delete,WAVL Tree,Path,7108
90,18,Insert,RB Tree,Rotations,5774
90,18,Insert,WAVL Tree,Rotations,6826
90,18,Insert,RB Tree,Path,10306
90,18,Insert,WAVL Tree,Path,17725
90,18,Delete,RB Tree,Rotations,3464
90,18,Delete,WAVL Tree,Rotations,3241
90,18,Delete,RB Tree,Path,6340
90,18,Delete,WAVL Tree,Path,7106
90,19,Insert,RB Tree,Rotations,5861
90,19,Insert,WAVL Tree,Rotations,7081
90,19,Insert,RB Tree,Path,10248
90,19,Insert,WAVL Tree,Path,17770
90,19,Delete,RB Tree,Rotations,3483
90,19,Delete,WAVL Tree,Rotations,3327
90,19,Delete,RB Tree,Path,6369
90,19,Delete,WAVL Tree,Path,7012
90,20,Insert,RB Tree,Rotations,5802
90,20,Insert,WAVL Tree,Rotations,6846
90,20,Insert,RB Tree,Path,10322
90,20,Insert,WAVL Tree,Path,17766
90,20,Delete,RB Tree,Rotations,3493
90,20,Delete,WAVL Tree,Rotations,3332
90,20,Delete,RB Tree,Path,6360
90,20,Delete,WAVL Tree,Path,7074
90,21,Insert,RB Tree,Rotations,5863
90,21,Insert,WAVL Tree,Rotations,6830
90,21,Insert,RB Tree,Path,10228
90,21,Insert,WAVL Tree,Path,17704
90,21,Delete,RB Tree,Rotations,3410
90,21,Delete,WAVL Tree,Rotations,3406
90,21,Delete,RB Tree,Path,6291
90,21,Delete,WAVL Tree,Path,7040
90,22,Insert,RB Tree,Rotations,5790
90,22,Insert,WAVL Tree,Rotations,6997
90,22,Insert,RB Tree,Path,10294
90,22,Insert,WAVL Tree,Path,17848
90,22,Delete,RB Tree,Rotations,3415
90,22,Delete,WAVL Tree,Rotations,3353
90,22,Delete,RB Tree,Path,6310
90,22,Delete,WAVL Tree,Path,7145
90,23,Insert,RB Tree,Rotations,5824
90,23,Insert,WAVL Tree,Rotations,7038
90,23,Insert,RB Tree,Path,10216
90,23,Insert,WAVL Tree,Path,17826
90,23,Delete,RB Tree,Rotations,3340
90,23,Delete,WAVL Tree,Rotations,3293
90,23,Delete,RB Tree,Path,6256
90,23,Delete,WAVL Tree,Path,7116
90,24,Insert,RB Tree,Rotations,5726
90,24,Insert,WAVL Tree,Rotations,7017
90,24,Insert,RB Tree,Path,10222
90,24,Insert,WAVL Tree,Path,17855
90,24,Delete,RB Tree,Rotations,3276
90,24,Delete,WAVL Tree,Rotations,3231
90,24,Delete,RB Tree,Path,6193
90,24,Delete,WAVL Tree,Path,7044
90,25,Insert,RB Tree,Rotations,5790
90,25,Insert,WAVL Tree,Rotations,6965
90,25,Insert,RB Tree,Path,10280
90,25,Insert,WAVL Tree,Path,17816
90,25,Delete,RB Tree,Rotations,3472
90,25,Delete,WAVL Tree,Rotations,3347
90,25,Delete,RB Tree,Path,6402
90,25,Delete,WAVL Tree,Path,7156
90,26,Insert,RB Tree,Rotations,5843
90,26,Insert,WAVL Tree,Rotations,7078
90,26,Insert,RB Tree,Path,10330
90,26,Insert,WAVL Tree,Path,17831
90,26,Delete,RB Tree,Rotations,3415
90,26,Delete,WAVL Tree,Rotations,3380
90,26,Delete,RB Tree,Path,6341
90,26,Delete,WAVL Tree,Path,7038
90,27,Insert,RB Tree,Rotations,5798
90,27,Insert,WAVL Tree,Rotations,7024
90,27,Insert,RB Tree,Path,10168
90,27,Insert,WAVL Tree,Path,17837
90,27,Delete,RB Tree,Rotations,3329
90,27,Delete,WAVL Tree,Rotations,3350
90,27,Delete,RB Tree,Path,6277
90,27,Delete,WAVL Tree,Path,7112
90,28,Insert,RB Tree,Rotations,5806
90,28,Insert,WAVL Tree,Rotations,6938
90,28,Insert,RB Tree,Path,10280
90,28,Insert,WAVL Tree,Path,17807
90,28,Delete,RB Tree,Rotations,3376
90,28,Delete,WAVL Tree,Rotations,3379
90,28,Delete,RB Tree,Path,6301
90,28,Delete,WAVL Tree,Path,7075
90,29,Insert,RB Tree,Rotations,5786
90,29,Insert,WAVL Tree,Rotations,6920
90,29,Insert,RB Tree,Path,10188
90,29,Insert,WAVL Tree,Path,17811
90,29,Delete,RB Tree,Rotations,3336
90,29,Delete,WAVL Tree,Rotations,3219
90,29,Delete,RB Tree,Path,6275
90,29,Delete,WAVL Tree,Path,7166
90,30,Insert,RB Tree,Rotations,5859
90,30,Insert,WAVL Tree,Rotations,6991
90,30,Insert,RB Tree,Path,10328
90,30,Insert,WAVL Tree,Path,17864
90,30,Delete,RB Tree,Rotations,3398
90,30,Delete,WAVL Tree,Rotations,3325
90,30,Delete,RB Tree,Path,6331
90,30,Delete,WAVL Tree,Path,7056
90,31,Insert,RB Tree,Rotations,5820
90,31,Insert,WAVL Tree,Rotations,6997
90,31,Insert,RB Tree,Path,10294
90,31,Insert,WAVL Tree,Path,17776
90,31,Delete,RB Tree,Rotations,3482
90,31,Delete,WAVL Tree,Rotations,3341
90,31,Delete,RB Tree,Path,6356
90,31,Delete,WAVL Tree,Path,7145
90,32,Insert,RB Tree,Rotations,5777
90,32,Insert,WAVL Tree,Rotations,6984
90,32,Insert,RB Tree,Path,10214
90,32,Insert,WAVL Tree,Path,17761
90,32,Delete,RB Tree,Rotations,3387
90,32,Delete,WAVL Tree,Rotations,3333
90,32,Delete,RB Tree,Path,6262
90,32,Delete,WAVL Tree,Path,6998
90,33,Insert,RB Tree,Rotations,5829
90,33,Insert,WAVL Tree,Rotations,7010
90,33,Insert,RB Tree,Path,10246
90,33,Insert,WAVL Tree,Path,17779
90,33,Delete,RB Tree,Rotations,3420
90,33,Delete,WAVL Tree,Rotations,3259
90,33,Delete,RB Tree,Path,6293
90,33,Delete,WAVL Tree,Path,7120
90,34,Insert,RB Tree,Rotations,5874
90,34,Insert,WAVL Tree,Rotations,7080
90,34,Insert,RB Tree,Path,10280
90,34,Insert,WAVL Tree,Path,17929
90,34,Delete,RB Tree,Rotations,3353
90,34,Delete,WAVL Tree,Rotations,3322
90,34,Delete,RB Tree,Path,6304
90,34,Delete,WAVL Tree,Path,7110
90,35,Insert,RB Tree,Rotations,5716
90,35,Insert,WAVL Tree,Rotations,6873
90,35,Insert,RB Tree,Path,10254
90,35,Insert,WAVL Tree,Path,17846
90,35,Delete,RB Tree,Rotations,3413
90,35,Delete,WAVL Tree,Rotations,3356
90,35,Delete,RB Tree,Path,6309
90,35,Delete,WAVL Tree,Path,7129
90,36,Insert,RB Tree,Rotations,5827
90,36,Insert,WAVL Tree,Rotations,7057
90,36,Insert,RB Tree,Path,10184
90,36,Insert,WAVL Tree,Path,17909
90,36,Delete,RB Tree,Rotations,3407
90,36,Delete,WAVL Tree,Rotations,3336
90,36,Delete,RB Tree,Path,6253
90,36,Delete,WAVL Tree,Path,7070
90,37,Insert,RB Tree,Rotations,5703
90,37,Insert,WAVL Tree,Rotations,6979
90,37,Insert,RB Tree,Path,10274
90,37,Insert,WAVL Tree,Path,17777
90,37,Delete,RB Tree,Rotations,3388
90,37,Delete,WAVL Tree,Rotations,3303
90,37,Delete,RB Tree,Path,6301
90,37,Delete,WAVL Tree,Path,7053
90,38,Insert,RB Tree,Rotations,5838
90,38,Insert,WAVL Tree,Rotations,6985
90,38,Insert,RB Tree,Path,10312
90,38,Insert,WAVL Tree,Path,17801
90,38,Delete,RB Tree,Rotations,3424
90,38,Delete,WAVL Tree,Rotations,3291
90,38,Delete,RB Tree,Path,6332
90,38,Delete,WAVL Tree,Path,7123
90,39,Insert,RB Tree,Rotations,5821
90,39,Insert,WAVL Tree,Rotations,6942
90,39,Insert,RB Tree,Path,10316
90,39,Insert,WAVL Tree,Path,17801
90,39,Delete,RB Tree,Rotations,3443
90,39,Delete,WAVL Tree,Rotations,3313
90,39,Delete,RB Tree,Path,6344
90,39,Delete,WAVL Tree,Path,7089
90,40,Insert,RB Tree,Rotations,5884
90,40,Insert,WAVL Tree,Rotations,7049
90,40,Insert,RB Tree,Path,10196
90,40,Insert,WAVL Tree,Path,17820
90,40,Delete,RB Tree,Rotations,3337
90,40,Delete,WAVL Tree,Rotations,3280
90,40,Delete,RB Tree,Path,6258
90,40,Delete,WAVL Tree,Path,7171
90,41,Insert,RB Tree,Rotations,5788
90,41,Insert,WAVL Tree,Rotations,6923
90,41,Insert,RB Tree,Path,10270
90,41,Insert,WAVL Tree,Path,17799
90,41,Delete,RB Tree,Rotations,3418
90,41,Delete,WAVL Tree,Rotations,3351
90,41,Delete,RB Tree,Path,6339
90,41,Delete,WAVL Tree,Path,7039
90,42,Insert,RB Tree,Rotations,5737
90,42,Insert,WAVL Tree,Rotations,6866
90,42,Insert,RB Tree,Path,10268
90,42,Insert,WAVL Tree,Path,17780
90,42,Delete,RB Tree,Rotations,3431
90,42,Delete,WAVL Tree,Rotations,3325
90,42,Delete,RB Tree,Path,6307
90,42,Delete,WAVL Tree,Path,7131
90,43,Insert,RB Tree,Rotations,5846
90,43,Insert,WAVL Tree,Rotations,7083
90,43,Insert,RB Tree,Path,10274
90,43,Insert,WAVL Tree,Path,17957
90,43,Delete,RB Tree,Rotations,3449
90,43,Delete,WAVL Tree,Rotations,3341
90,43,Delete,RB Tree,Path,6311
90,43,Delete,WAVL Tree,Path,7094
90,44,Insert,RB Tree,Rotations,5806
90,44,Insert,WAVL Tree,Rotations,6990
90,44,Insert,RB Tree,Path,10236
90,44,Insert,WAVL Tree,Path,17752
90,44,Delete,RB Tree,Rotations,3372
90,44,Delete,WAVL Tree,Rotations,3413
90,44,Delete,RB Tree,Path,6287
90,44,Delete,WAVL Tree,Path,7004
90,45,Insert,RB Tree,Rotations,5781
90,45,Insert,WAVL Tree,Rotations,6887
90,45,Insert,RB Tree,Path,10292
90,45,Insert,WAVL Tree,Path,17800
90,45,Delete,RB Tree,Rotations,3380
90,45,Delete,WAVL Tree,Rotations,3316
90,45,Delete,RB Tree,Path,6308
90,45,Delete,WAVL Tree,Path,7135
90,46,Insert,RB Tree,Rotations,5884
90,46,Insert,WAVL Tree,Rotations,6949
90,46,Insert,RB Tree,Path,10212
90,46,Insert,WAVL Tree,Path,17832
90,46,Delete,RB Tree,Rotations,3367
90,46,Delete,WAVL Tree,Rotations,3294
90,46,Delete,RB Tree,Path,6260
90,46,Delete,WAVL Tree,Path,7011
90,47,Insert,RB Tree,Rotations,5904
90,47,Insert,WAVL Tree,Rotations,6986
90,47,Insert,RB Tree,Path,10318
90,47,Insert,WAVL Tree,Path,17821
90,47,Delete,RB Tree,Rotations,3381
90,47,Delete,WAVL Tree,Rotations,3361
90,47,Delete,RB Tree,Path,6341
90,47,Delete,WAVL Tree,Path,7017
90,48,Insert,RB Tree,Rotations,5805
90,48,Insert,WAVL Tree,Rotations,6862
90,48,Insert,RB Tree,Path,10296
90,48,Insert,WAVL Tree,Path,17715
90,48,Delete,RB Tree,Rotations,3360
90,48,Delete,WAVL Tree,Rotations,3319
90,48,Delete,RB Tree,Path,6332
90,48,Delete,WAVL Tree,Path,7041
90,49,Insert,RB Tree,Rotations,5826
90,49,Insert,WAVL Tree,Rotations,7069
90,49,Insert,RB Tree,Path,10288
90,49,Insert,WAVL Tree,Path,17889
90,49,Delete,RB Tree,Rotations,3407
90,49,Delete,WAVL Tree,Rotations,3293
90,49,Delete,RB Tree,Path,6348
90,49,Delete,WAVL Tree,Path,7085
90,50,Insert,RB Tree,Rotations,5864
90,50,Insert,WAVL Tree,Rotations,6997
90,50,Insert,RB Tree,Path,10280
90,50,Insert,WAVL Tree,Path,17913
90,50,Delete,RB Tree,Rotations,3350
90,50,Delete,WAVL Tree,Rotations,3158
90,50,Delete,RB Tree,Path,6262
90,50,Delete,WAVL Tree,Path,7176
100,1,Insert,RB Tree,Rotations,5810
100,1,Insert,WAVL Tree,Rotations,6734
100,1,Insert,RB Tree,Path,10274
100,1,Insert,WAVL Tree,Path,17721
100,1,Delete,RB Tree,Rotations,3641
100,1,Delete,WAVL Tree,Rotations,3623
100,1,Delete,RB Tree,Path,7219
100,1,Delete,WAVL Tree,Path,8303
100,2,Insert,RB Tree,Rotations,5851
100,2,Insert,WAVL Tree,Rotations,7016
100,2,Insert,RB Tree,Path,10270
100,2,Insert,WAVL Tree,Path,17809
100,2,Delete,RB Tree,Rotations,3779
100,2,Delete,WAVL Tree,Rotations,3813
100,2,Delete,RB Tree,Path,7268
100,2,Delete,WAVL Tree,Path,8131
100,3,Insert,RB Tree,Rotations,5838
100,3,Insert,WAVL Tree,Rotations,6952
100,3,Insert,RB Tree,Path,10250
100,3,Insert,WAVL Tree,Path,17872
100,3,Delete,RB Tree,Rotations,3719
100,3,Delete,WAVL Tree,Rotations,3763
100,3,Delete,RB Tree,Path,7231
100,3,Delete,WAVL Tree,Path,8194
100,4,Insert,RB Tree,Rotations,5843
100,4,Insert,WAVL Tree,Rotations,6900
100,4,Insert,RB Tree,Path,10240
100,4,Insert,WAVL Tree,Path,17873
100,4,Delete,RB Tree,Rotations,3703
100,4,Delete,WAVL Tree,Rotations,3760
100,4,Delete,RB Tree,Path,7190
100,4,Delete,WAVL Tree,Path,8333
100,5,Insert,RB Tree,Rotations,5858
100,5,Insert,WAVL Tree,Rotations,7050
100,5,Insert,RB Tree,Path,10218
100,5,Insert,WAVL Tree,Path,17817
100,5,Delete,RB Tree,Rotations,3908
100,5,Delete,WAVL Tree,Rotations,3663
100,5,Delete,RB Tree,Path,7323
100,5,Delete,WAVL Tree,Path,8311
100,6,Insert,RB Tree,Rotations,5800
100,6,Insert,WAVL Tree,Rotations,7045
100,6,Insert,RB Tree,Path,10194
100,6,Insert,WAVL Tree,Path,17873
100,6,Delete,RB Tree,Rotations,3679
100,6,Delete,WAVL Tree,Rotations,3578
100,6,Delete,RB Tree,Path,7176
100,6,Delete,WAVL Tree,Path,8202
100,7,Insert,RB Tree,Rotations,5860
100,7,Insert,WAVL Tree,Rotations,6938
100,7,Insert,RB Tree,Path,10154
100,7,Insert,WAVL Tree,Path,17713
100,7,Delete,RB Tree,Rotations,3740
100,7,Delete,WAVL Tree,Rotations,3621
100,7,Delete,RB Tree,Path,7186
100,7,Delete,WAVL Tree,Path,8098
100,8,Insert,RB Tree,Rotations,5863
100,8,Insert,WAVL Tree,Rotations,7035
100,8,Insert,RB Tree,Path,10238
100,8,Insert,WAVL Tree,Path,17827
100,8,Delete,RB Tree,Rotations,3892
100,8,Delete,WAVL Tree,Rotations,3665
100,8,Delete,RB Tree,Path,7298
100,8,Delete,WAVL Tree,Path,8190
100,9,Insert,RB Tree,Rotations,5843
100,9,Insert,WAVL Tree,Rotations,6924
100,9,Insert,RB Tree,Path,10290
100,9,Insert,WAVL Tree,Path,17800
100,9,Delete,RB Tree,Rotations,3718
100,9,Delete,WAVL Tree,Rotations,3711
100,9,Delete,RB Tree,Path,7214
100,9,Delete,WAVL Tree,Path,8188
100,10,Insert,RB Tree,Rotations,5915
100,10,Insert,WAVL Tree,Rotations,7144
100,10,Insert,RB Tree,Path,10338
100,10,Insert,WAVL Tree,Path,17908
100,10,Delete,RB Tree,Rotations,3837
100,10,Delete,WAVL Tree,Rotations,3791
100,10,Delete,RB Tree,Path,7336
100,10,Delete,WAVL Tree,Path,8167
100,11,Insert,RB Tree,Rotations,5875
100,11,Insert,WAVL Tree,Rotations,6953
100,11,Insert,RB Tree,Path,10212
100,11,Insert,WAVL Tree,Path,17867
100,11,Delete,RB Tree,Rotations,3684
100,11,Delete,WAVL Tree,Rotations,3716
100,11,Delete,RB Tree,Path,7159
100,11,Delete,WAVL Tree,Path,8200
100,12,Insert,RB Tree,Rotations,5797
100,12,Insert,WAVL Tree,Rotations,6901
100,12,Insert,RB Tree,Path,10318
100,12,Insert,WAVL Tree,Path,17874
100,12,Delete,RB Tree,Rotations,3769
100,12,Delete,WAVL Tree,Rotations,3691
100,12,Delete,RB Tree,Path,7296
100,12,Delete,WAVL Tree,Path,8227
100,13,Insert,RB Tree,Rotations,5834
100,13,Insert,WAVL Tree,Rotations,6896
100,13,Insert,RB Tree,Path,10322
100,13,Insert,WAVL Tree,Path,17808
100,13,Delete,RB Tree,Rotations,3854
100,13,Delete,WAVL Tree,Rotations,3756
100,13,Delete,RB Tree,Path,7338
100,13,Delete,WAVL Tree,Path,8282
100,14,Insert,RB Tree,Rotations,5735
100,14,Insert,WAVL Tree,Rotations,6902
100,14,Insert,RB Tree,Path,10226
100,14,Insert,WAVL Tree,Path,17795
100,14,Delete,RB Tree,Rotations,3858
100,14,Delete,WAVL Tree,Rotations,3711
100,14,Delete,RB Tree,Path,7245
100,14,Delete,WAVL Tree,Path,8308
100,15,Insert,RB Tree,Rotations,5865
100,15,Insert,WAVL Tree,Rotations,6989
100,15,Insert,RB Tree,Path,10352
100,15,Insert,WAVL Tree,Path,17981
100,15,Delete,RB Tree,Rotations,3850
100,15,Delete,WAVL Tree,Rotations,3686
100,15,Delete,RB Tree,Path,7368
100,15,Delete,WAVL Tree,Path,8311
100,16,Insert,RB Tree,Rotations,5898
100,16,Insert,WAVL Tree,Rotations,7070
100,16,Insert,RB Tree,Path,10282
100,16,Insert,WAVL Tree,Path,17802
100,16,Delete,RB Tree,Rotations,3810
100,16,Delete,WAVL Tree,Rotations,3796
100,16,Delete,RB Tree,Path,7273
100,16,Delete,WAVL Tree,Path,8165
100,17,Insert,RB Tree,Rotations,5716
100,17,Insert,WAVL Tree,Rotations,6968
100,17,Insert,RB Tree,Path,10288
100,17,Insert,WAVL Tree,Path,17900
100,17,Delete,RB Tree,Rotations,3732
100,17,Delete,WAVL Tree,Rotations,3726
100,17,Delete,RB Tree,Path,7236
100,17,Delete,WAVL Tree,Path,8312
100,18,Insert,RB Tree,Rotations,5797
100,18,Insert,WAVL Tree,Rotations,6931
100,18,Insert,RB Tree,Path,10192
100,18,Insert,WAVL Tree,Path,17839
100,18,Delete,RB Tree,Rotations,3837
100,18,Delete,WAVL Tree,Rotations,3751
100,18,Delete,RB Tree,Path,7242
100,18,Delete,WAVL Tree,Path,8191
100,19,Insert,RB Tree,Rotations,5810
100,19,Insert,WAVL Tree,Rotations,7086
100,19,Insert,RB Tree,Path,10366
100,19,Insert,WAVL Tree,Path,17973
100,19,Delete,RB Tree,Rotations,3875
100,19,Delete,WAVL Tree,Rotations,3735
100,19,Delete,RB Tree,Path,7371
100,19,Delete,WAVL Tree,Path,8254
100,20,Insert,RB Tree,Rotations,5792
100,20,Insert,WAVL Tree,Rotations,6986
100,20,Insert,RB Tree,Path,10298
100,20,Insert,WAVL Tree,Path,17921
100,20,Delete,RB Tree,Rotations,3787
100,20,Delete,WAVL Tree,Rotations,3787
100,20,Delete,RB Tree,Path,7304
100,20,Delete,WAVL Tree,Path,8245
100,21,Insert,RB Tree,Rotations,5834
100,21,Insert,WAVL Tree,Rotations,6950
100,21,Insert,RB Tree,Path,10310
100,21,Insert,WAVL Tree,Path,17892
100,21,Delete,RB Tree,Rotations,3777
100,21,Delete,WAVL Tree,Rotations,3766
100,21,Delete,RB Tree,Path,7277
100,21,Delete,WAVL Tree,Path,8253
100,22,Insert,RB Tree,Rotations,5741
100,22,Insert,WAVL Tree,Rotations,6859
100,22,Insert,RB Tree,Path,10262
100,22,Insert,WAVL Tree,Path,17849
100,22,Delete,RB Tree,Rotations,3778
100,22,Delete,WAVL Tree,Rotations,3825
100,22,Delete,RB Tree,Path,7251
100,22,Delete,WAVL Tree,Path,8294
100,23,Insert,RB Tree,Rotations,5985
100,23,Insert,WAVL Tree,Rotations,7171
100,23,Insert,RB Tree,Path,10252
100,23,Insert,WAVL Tree,Path,17904
100,23,Delete,RB Tree,Rotations,3811
100,23,Delete,WAVL Tree,Rotations,3777
100,23,Delete,RB Tree,Path,7263
100,23,Delete,WAVL Tree,Path,8157
100,24,Insert,RB Tree,Rotations,5671
100,24,Insert,WAVL Tree,Rotations,6906
100,24,Insert,RB Tree,Path,10280
100,24,Insert,WAVL Tree,Path,17704
100,24,Delete,RB Tree,Rotations,3787
100,24,Delete,WAVL Tree,Rotations,3724
100,24,Delete,RB Tree,Path,7311
100,24,Delete,WAVL Tree,Path,8055
100,25,Insert,RB Tree,Rotations,5762
100,25,Insert,WAVL Tree,Rotations,6895
100,25,Insert,RB Tree,Path,10258
100,25,Insert,WAVL Tree,Path,17775
100,25,Delete,RB Tree,Rotations,3797
100,25,Delete,WAVL Tree,Rotations,3733
100,25,Delete,RB Tree,Path,7275
100,25,Delete,WAVL Tree,Path,8258
100,26,Insert,RB Tree,Rotations,5856
100,26,Insert,WAVL Tree,Rotations,7007
100,26,Insert,RB Tree,Path,10296
100,26,Insert,WAVL Tree,Path,17869
100,26,Delete,RB Tree,Rotations,3821
100,26,Delete,WAVL Tree,Rotations,3785
100,26,Delete,RB Tree,Path,7330
100,26,Delete,WAVL Tree,Path,8213
100,27,Insert,RB Tree,Rotations,5836
100,27,Insert,WAVL Tree,Rotations,7009
100,27,Insert,RB Tree,Path,10180
100,27,Insert,WAVL Tree,Path,17816
100,27,Delete,RB Tree,Rotations,3824
100,27,Delete,WAVL Tree,Rotations,3686
100,27,Delete,RB Tree,Path,7235
100,27,Delete,WAVL Tree,Path,8217
100,28,Insert,RB Tree,Rotations,5794
100,28,Insert,WAVL Tree,Rotations,6932
100,28,Insert,RB Tree,Path,10338
100,28,Insert,WAVL Tree,Path,17888
100,28,Delete,RB Tree,Rotations,3829
100,28,Delete,WAVL Tree,Rotations,3690
100,28,Delete,RB Tree,Path,7316
100,28,Delete,WAVL Tree,Path,8258
100,29,Insert,RB Tree,Rotations,5905
100,29,Insert,WAVL Tree,Rotations,6924
