Mode,Ratio,Run,Tree,Metric,Value
seq_rev,80,10,RB Tree,Branch Misses,26286549
seq_rev,80,10,WAVL Tree,L1 Misses,2640674
seq_rev,80,10,WAVL Tree,Branch Misses,30363146
seq_rev,80,11,RB Tree,L1 Misses,2761543
seq_rev,80,11,RB Tree,LLC Misses,
seq_rev,80,11,RB Tree,Branch Misses,26273015
seq_rev,80,11,WAVL Tree,L1 Misses,2656948
seq_rev,80,11,WAVL Tree,Branch Misses,30339581
seq_rev,80,12,RB Tree,L1 Misses,2843614
seq_rev,80,12,RB Tree,LLC Misses,
seq_rev,80,12,RB Tree,Branch Misses,26460504
seq_rev,80,12,WAVL Tree,L1 Misses,2633759
seq_rev,80,12,WAVL Tree,Branch Misses,30338209
seq_rev,80,13,RB Tree,L1 Misses,2872887
seq_rev,80,13,RB Tree,LLC Misses,
seq_rev,80,13,RB Tree,Branch Misses,26377533
seq_rev,80,13,WAVL Tree,L1 Misses,2666152
seq_rev,80,13,WAVL Tree,Branch Misses,30356407
seq_rev,80,14,RB Tree,L1 Misses,2904177
seq_rev,80,14,RB Tree,LLC Misses,
seq_rev,80,14,RB Tree,Branch Misses,26505577
seq_rev,80,14,WAVL Tree,L1 Misses,2641749
seq_rev,80,14,WAVL Tree,Branch Misses,30374275
seq_rev,80,15,RB Tree,L1 Misses,4304110
seq_rev,80,15,RB Tree,LLC Misses,
seq_rev,80,15,RB Tree,Branch Misses,26311165
seq_rev,80,15,WAVL Tree,L1 Misses,2677723
seq_rev,80,15,WAVL Tree,Branch Misses,30354282
seq_rev,80,16,RB Tree,L1 Misses,2772477
seq_rev,80,16,RB Tree,LLC Misses,
seq_rev,80,16,RB Tree,Branch Misses,26277825
seq_rev,80,16,WAVL Tree,L1 Misses,2636110
seq_rev,80,16,WAVL Tree,Branch Misses,30385487
seq_rev,80,17,RB Tree,L1 Misses,2842368
seq_rev,80,17,RB Tree,LLC Misses,
seq_rev,80,17,RB Tree,Branch Misses,26327636
seq_rev,80,17,WAVL Tree,L1 Misses,2623188
seq_rev,80,17,WAVL Tree,Branch Misses,30365555
seq_rev,80,18,RB Tree,L1 Misses,2742041
seq_rev,80,18,RB Tree,LLC Misses,
seq_rev,80,18,RB Tree,Branch Misses,26299357
seq_rev,80,18,WAVL Tree,L1 Misses,2645686
seq_rev,80,18,WAVL Tree,Branch Misses,30357074
seq_rev,80,19,RB Tree,L1 Misses,2833212
seq_rev,80,19,RB Tree,LLC Misses,
seq_rev,80,19,RB Tree,Branch Misses,26118110
seq_rev,80,19,WAVL Tree,L1 Misses,3079006
seq_rev,80,19,WAVL Tree,Branch Misses,30375620
seq_rev,80,20,RB Tree,L1 Misses,2805926
seq_rev,80,20,RB Tree,LLC Misses,
seq_rev,80,20,RB Tree,Branch Misses,26109510
seq_rev,80,20,WAVL Tree,L1 Misses,2696589
seq_rev,80,20,WAVL Tree,Branch Misses,30344171
seq_rev,90,1,RB Tree,L1 Misses,2764680
seq_rev,90,1,RB Tree,LLC Misses,
seq_rev,90,1,RB Tree,Branch Misses,27615333
seq_rev,90,1,WAVL Tree,L1 Misses,2630153
seq_rev,90,1,WAVL Tree,Branch Misses,31627679
seq_rev,90,2,RB Tree,L1 Misses,2769459
seq_rev,90,2,RB Tree,LLC Misses,
seq_rev,90,2,RB Tree,Branch Misses,27363508
seq_rev,90,2,WAVL Tree,L1 Misses,2632873
seq_rev,90,2,WAVL Tree,Branch Misses,31640155
seq_rev,90,3,RB Tree,L1 Misses,2788354
seq_rev,90,3,RB Tree,LLC Misses,
seq_rev,90,3,RB Tree,Branch Misses,27447818
seq_rev,90,3,WAVL Tree,L1 Misses,2642718
seq_rev,90,3,WAVL Tree,Branch Misses,31683921
seq_rev,90,4,RB Tree,L1 Misses,2778134
seq_rev,90,4,RB Tree,LLC Misses,
seq_rev,90,4,RB Tree,Branch Misses,27440679
seq_rev,90,4,WAVL Tree,L1 Misses,2640612
seq_rev,90,4,WAVL Tree,Branch Misses,31629785
seq_rev,90,5,RB Tree,L1 Misses,2786733
seq_rev,90,5,RB Tree,LLC Misses,
seq_rev,90,5,RB Tree,Branch Misses,27405249
seq_rev,90,5,WAVL Tree,L1 Misses,2678652
seq_rev,90,5,WAVL Tree,Branch Misses,31633215
seq_rev,90,6,RB Tree,L1 Misses,2803600
seq_rev,90,6,RB Tree,LLC Misses,
seq_rev,90,6,RB Tree,Branch Misses,27401869
seq_rev,90,6,WAVL Tree,L1 Misses,2834782
seq_rev,90,6,WAVL Tree,Branch Misses,31675385
seq_rev,90,7,RB Tree,L1 Misses,2771572
seq_rev,90,7,RB Tree,LLC Misses,
seq_rev,90,7,RB Tree,Branch Misses,27237989
seq_rev,90,7,WAVL Tree,L1 Misses,2595668
seq_rev,90,7,WAVL Tree,Branch Misses,31647775
seq_rev,90,8,RB Tree,L1 Misses,2750338
seq_rev,90,8,RB Tree,LLC Misses,
seq_rev,90,8,RB Tree,Branch Misses,27252513
seq_rev,90,8,WAVL Tree,L1 Misses,2589848
seq_rev,90,8,WAVL Tree,Branch Misses,31669937
seq_rev,90,9,RB Tree,L1 Misses,2756376
seq_rev,90,9,RB Tree,LLC Misses,
seq_rev,90,9,RB Tree,Branch Misses,27245963
seq_rev,90,9,WAVL Tree,L1 Misses,2592981
seq_rev,90,9,WAVL Tree,Branch Misses,31674580
seq_rev,90,10,RB Tree,L1 Misses,2783384
seq_rev,90,10,RB Tree,LLC Misses,
seq_rev,90,10,RB Tree,Branch Misses,27255486
seq_rev,90,10,WAVL Tree,L1 Misses,2703467
seq_rev,90,10,WAVL Tree,Branch Misses,31649865
seq_rev,90,11,RB Tree,L1 Misses,2830922
seq_rev,90,11,RB Tree,LLC Misses,
seq_rev,90,11,RB Tree,Branch Misses,27249039
seq_rev,90,11,WAVL Tree,L1 Misses,2635121
seq_rev,90,11,WAVL Tree,Branch Misses,31647305
seq_rev,90,12,RB Tree,L1 Misses,2726118
seq_rev,90,12,RB Tree,LLC Misses,
seq_rev,90,12,RB Tree,Branch Misses,27267507
seq_rev,90,12,WAVL Tree,L1 Misses,2627668
seq_rev,90,12,WAVL Tree,Branch Misses,31661409
seq_rev,90,13,RB Tree,L1 Misses,2725695
seq_rev,90,13,RB Tree,LLC Misses,
seq_rev,90,13,RB Tree,Branch Misses,27233626
seq_rev,90,13,WAVL Tree,L1 Misses,3112417
seq_rev,90,13,WAVL Tree,Branch Misses,31638556
seq_rev,90,14,RB Tree,L1 Misses,2844959
seq_rev,90,14,RB Tree,LLC Misses,
seq_rev,90,14,RB Tree,Branch Misses,27318102
seq_rev,90,14,WAVL Tree,L1 Misses,2615001
seq_rev,90,14,WAVL Tree,Branch Misses,31662729
seq_rev,90,15,RB Tree,L1 Misses,2773258
seq_rev,90,15,RB Tree,LLC Misses,
seq_rev,90,15,RB Tree,Branch Misses,27299301
seq_rev,90,15,WAVL Tree,L1 Misses,2696432
seq_rev,90,15,WAVL Tree,Branch Misses,31608268
seq_rev,90,16,RB Tree,L1 Misses,2920585
seq_rev,90,16,RB Tree,LLC Misses,
seq_rev,90,16,RB Tree,Branch Misses,27284240
seq_rev,90,16,WAVL Tree,L1 Misses,2640575
seq_rev,90,16,WAVL Tree,Branch Misses,31587100
seq_rev,90,17,RB Tree,L1 Misses,2760331
seq_rev,90,17,RB Tree,LLC Misses,
seq_rev,90,17,RB Tree,Branch Misses,27304292
seq_rev,90,17,WAVL Tree,L1 Misses,2901272
seq_rev,90,17,WAVL Tree,Branch Misses,31597439
seq_rev,90,18,RB Tree,L1 Misses,2742723
seq_rev,90,18,RB Tree,LLC Misses,
seq_rev,90,18,RB Tree,Branch Misses,27281792
seq_rev,90,18,WAVL Tree,L1 Misses,2620675
seq_rev,90,18,WAVL Tree,Branch Misses,31601180
seq_rev,90,19,RB Tree,L1 Misses,2744622
seq_rev,90,19,RB Tree,LLC Misses,
seq_rev,90,19,RB Tree,Branch Misses,27316287
seq_rev,90,19,WAVL Tree,L1 Misses,2613939
seq_rev,90,19,WAVL Tree,Branch Misses,31588876
seq_rev,90,20,RB Tree,L1 Misses,2773542
seq_rev,90,20,RB Tree,LLC Misses,
seq_rev,90,20,RB Tree,Branch Misses,27314791
seq_rev,90,20,WAVL Tree,L1 Misses,2600381
seq_rev,90,20,WAVL Tree,Branch Misses,31606980
seq_rev,100,1,RB Tree,L1 Misses,2956778
seq_rev,100,1,RB Tree,LLC Misses,
seq_rev,100,1,RB Tree,Branch Misses,28746121
seq_rev,100,1,WAVL Tree,L1 Misses,2649439
seq_rev,100,1,WAVL Tree,Branch Misses,32844554
seq_rev,100,2,RB Tree,L1 Misses,2723423
seq_rev,100,2,RB Tree,LLC Misses,
seq_rev,100,2,RB Tree,Branch Misses,28441117
seq_rev,100,2,WAVL Tree,L1 Misses,2580023
seq_rev,100,2,WAVL Tree,Branch Misses,32859587
seq_rev,100,3,RB Tree,L1 Misses,2716357
seq_rev,100,3,RB Tree,LLC Misses,
seq_rev,100,3,RB Tree,Branch Misses,28409708
seq_rev,100,3,WAVL Tree,L1 Misses,2567913
seq_rev,100,3,WAVL Tree,Branch Misses,32881900
seq_rev,100,4,RB Tree,L1 Misses,2682703
seq_rev,100,4,RB Tree,LLC Misses,
seq_rev,100,4,RB Tree,Branch Misses,28424906
seq_rev,100,4,WAVL Tree,L1 Misses,2574010
seq_rev,100,4,WAVL Tree,Branch Misses,32855446
seq_rev,100,5,RB Tree,L1 Misses,2753021
seq_rev,100,5,RB Tree,LLC Misses,
seq_rev,100,5,RB Tree,Branch Misses,28414111
seq_rev,100,5,WAVL Tree,L1 Misses,2845722
seq_rev,100,5,WAVL Tree,Branch Misses,32856411
seq_rev,100,6,RB Tree,L1 Misses,2765886
seq_rev,100,6,RB Tree,LLC Misses,
seq_rev,100,6,RB Tree,Branch Misses,28468374
seq_rev,100,6,WAVL Tree,L1 Misses,2703128
seq_rev,100,6,WAVL Tree,Branch Misses,32865383
seq_rev,100,7,RB Tree,L1 Misses,2826004
seq_rev,100,7,RB Tree,LLC Misses,
seq_rev,100,7,RB Tree,Branch Misses,28421937
seq_rev,100,7,WAVL Tree,L1 Misses,2590884
seq_rev,100,7,WAVL Tree,Branch Misses,32871667
seq_rev,100,8,RB Tree,L1 Misses,2736105
seq_rev,100,8,RB Tree,LLC Misses,
seq_rev,100,8,RB Tree,Branch Misses,28539615
seq_rev,100,8,WAVL Tree,L1 Misses,2588913
seq_rev,100,8,WAVL Tree,Branch Misses,32880284
seq_rev,100,9,RB Tree,L1 Misses,2748721
seq_rev,100,9,RB Tree,LLC Misses,
seq_rev,100,9,RB Tree,Branch Misses,28576110
seq_rev,100,9,WAVL Tree,L1 Misses,2581467
seq_rev,100,9,WAVL Tree,Branch Misses,32921415
seq_rev,100,10,RB Tree,L1 Misses,2728714
seq_rev,100,10,RB Tree,LLC Misses,
seq_rev,100,10,RB Tree,Branch Misses,28546188
seq_rev,100,10,WAVL Tree,L1 Misses,2622353
seq_rev,100,10,WAVL Tree,Branch Misses,32893281
seq_rev,100,11,RB Tree,L1 Misses,2769883
seq_rev,100,11,RB Tree,LLC Misses,
seq_rev,100,11,RB Tree,Branch Misses,28502773
seq_rev,100,11,WAVL Tree,L1 Misses,2571660
seq_rev,100,11,WAVL Tree,Branch Misses,32873457
seq_rev,100,12,RB Tree,L1 Misses,2709245
seq_rev,100,12,RB Tree,LLC Misses,
seq_rev,100,12,RB Tree,Branch Misses,28772780
seq_rev,100,12,WAVL Tree,L1 Misses,2576835
seq_rev,100,12,WAVL Tree,Branch Misses,32878997
seq_rev,100,13,RB Tree,L1 Misses,3509818
seq_rev,100,13,RB Tree,LLC Misses,
seq_rev,100,13,RB Tree,Branch Misses,28528583
seq_rev,100,13,WAVL Tree,L1 Misses,2594454
seq_rev,100,13,WAVL Tree,Branch Misses,32889074
seq_rev,100,14,RB Tree,L1 Misses,2721529
seq_rev,100,14,RB Tree,LLC Misses,
seq_rev,100,14,RB Tree,Branch Misses,28730770
seq_rev,100,14,WAVL Tree,L1 Misses,2570033
seq_rev,100,14,WAVL Tree,Branch Misses,32889466
seq_rev,100,15,RB Tree,L1 Misses,2791515
seq_rev,100,15,RB Tree,LLC Misses,
seq_rev,100,15,RB Tree,Branch Misses,28579686
seq_rev,100,15,WAVL Tree,L1 Misses,2561507
seq_rev,100,15,WAVL Tree,Branch Misses,32902214
seq_rev,100,16,RB Tree,L1 Misses,2745666
seq_rev,100,16,RB Tree,LLC Misses,
seq_rev,100,16,RB Tree,Branch Misses,28553798
seq_rev,100,16,WAVL Tree,L1 Misses,2594960
seq_rev,100,16,WAVL Tree,Branch Misses,32885675
seq_rev,100,17,RB Tree,L1 Misses,2749007
seq_rev,100,17,RB Tree,LLC Misses,
seq_rev,100,17,RB Tree,Branch Misses,28877949
seq_rev,100,17,WAVL Tree,L1 Misses,4472444
seq_rev,100,17,WAVL Tree,Branch Misses,32899219
seq_rev,100,18,RB Tree,L1 Misses,2737139
seq_rev,100,18,RB Tree,LLC Misses,
seq_rev,100,18,RB Tree,Branch Misses,28535557
seq_rev,100,18,WAVL Tree,L1 Misses,2562200
seq_rev,100,18,WAVL Tree,Branch Misses,32862342
seq_rev,100,19,RB Tree,L1 Misses,2690409
seq_rev,100,19,RB Tree,LLC Misses,
seq_rev,100,19,RB Tree,Branch Misses,28463052
seq_rev,100,19,WAVL Tree,L1 Misses,2556899
seq_rev,100,19,WAVL Tree,Branch Misses,32871162
seq_rev,100,20,RB Tree,L1 Misses,3228752
seq_rev,100,20,RB Tree,LLC Misses,
seq_rev,100,20,RB Tree,Branch Misses,28405400
seq_rev,100,20,WAVL Tree,L1 Misses,2578596
seq_rev,100,20,WAVL Tree,Branch Misses,32874761
rev_seq,10,1,RB Tree,L1 Misses,2946047
rev_seq,10,1,RB Tree,LLC Misses,
rev_seq,10,1,RB Tree,Branch Misses,18096135
rev_seq,10,1,WAVL Tree,L1 Misses,2705825
rev_seq,10,1,WAVL Tree,Branch Misses,21155730
rev_seq,10,2,RB Tree,L1 Misses,2837902
rev_seq,10,2,RB Tree,LLC Misses,
rev_seq,10,2,RB Tree,Branch Misses,18119707
rev_seq,10,2,WAVL Tree,L1 Misses,2713092
rev_seq,10,2,WAVL Tree,Branch Misses,21171558
rev_seq,10,3,RB Tree,L1 Misses,2945840
rev_seq,10,3,RB Tree,LLC Misses,
rev_seq,10,3,RB Tree,Branch Misses,18125604
rev_seq,10,3,WAVL Tree,L1 Misses,2744270
rev_seq,10,3,WAVL Tree,Branch Misses,21154183
rev_seq,10,4,RB Tree,L1 Misses,2829008
rev_seq,10,4,RB Tree,LLC Misses,
rev_seq,10,4,RB Tree,Branch Misses,18146714
rev_seq,10,4,WAVL Tree,L1 Misses,2762904
rev_seq,10,4,WAVL Tree,Branch Misses,21176368
rev_seq,10,5,RB Tree,L1 Misses,2835561
rev_seq,10,5,RB Tree,LLC Misses,
rev_seq,10,5,RB Tree,Branch Misses,18124519
rev_seq,10,5,WAVL Tree,L1 Misses,2741009
rev_seq,10,5,WAVL Tree,Branch Misses,21189333
rev_seq,10,6,RB Tree,L1 Misses,2820949
rev_seq,10,6,RB Tree,LLC Misses,
rev_seq,10,6,RB Tree,Branch Misses,18135638
rev_seq,10,6,WAVL Tree,L1 Misses,2711895
rev_seq,10,6,WAVL Tree,Branch Misses,21162300
rev_seq,10,7,RB Tree,L1 Misses,2828745
rev_seq,10,7,RB Tree,LLC Misses,
rev_seq,10,7,RB Tree,Branch Misses,18169503
rev_seq,10,7,WAVL Tree,L1 Misses,2730972
rev_seq,10,7,WAVL Tree,Branch Misses,21167476
rev_seq,10,8,RB Tree,L1 Misses,2820969
rev_seq,10,8,RB Tree,LLC Misses,
rev_seq,10,8,RB Tree,Branch Misses,18154383
rev_seq,10,8,WAVL Tree,L1 Misses,2727580
rev_seq,10,8,WAVL Tree,Branch Misses,21169993
rev_seq,10,9,RB Tree,L1 Misses,2859955
rev_seq,10,9,RB Tree,LLC Misses,
rev_seq,10,9,RB Tree,Branch Misses,18155641
rev_seq,10,9,WAVL Tree,L1 Misses,2703122
rev_seq,10,9,WAVL Tree,Branch Misses,21181794
rev_seq,10,10,RB Tree,L1 Misses,2790400
rev_seq,10,10,RB Tree,LLC Misses,
rev_seq,10,10,RB Tree,Branch Misses,18188216
rev_seq,10,10,WAVL Tree,L1 Misses,2724061
rev_seq,10,10,WAVL Tree,Branch Misses,21171127
rev_seq,10,11,RB Tree,L1 Misses,2862817
rev_seq,10,11,RB Tree,LLC Misses,
rev_seq,10,11,RB Tree,Branch Misses,18154902
rev_seq,10,11,WAVL Tree,L1 Misses,2708055
rev_seq,10,11,WAVL Tree,Branch Misses,21169642
rev_seq,10,12,RB Tree,L1 Misses,2821032
rev_seq,10,12,RB Tree,LLC Misses,
rev_seq,10,12,RB Tree,Branch Misses,18130434
rev_seq,10,12,WAVL Tree,L1 Misses,2709031
rev_seq,10,12,WAVL Tree,Branch Misses,21175981
rev_seq,10,13,RB Tree,L1 Misses,2836848
rev_seq,10,13,RB Tree,LLC Misses,
rev_seq,10,13,RB Tree,Branch Misses,18162137
rev_seq,10,13,WAVL Tree,L1 Misses,2737125
rev_seq,10,13,WAVL Tree,Branch Misses,21175949
rev_seq,10,14,RB Tree,L1 Misses,2792149
rev_seq,10,14,RB Tree,LLC Misses,
rev_seq,10,14,RB Tree,Branch Misses,18134653
rev_seq,10,14,WAVL Tree,L1 Misses,2704356
rev_seq,10,14,WAVL Tree,Branch Misses,21174936
rev_seq,10,15,RB Tree,L1 Misses,2829496
rev_seq,10,15,RB Tree,LLC Misses,
rev_seq,10,15,RB Tree,Branch Misses,18137956
rev_seq,10,15,WAVL Tree,L1 Misses,2729926
rev_seq,10,15,WAVL Tree,Branch Misses,21176342
rev_seq,10,16,RB Tree,L1 Misses,2848490
rev_seq,10,16,RB Tree,LLC Misses,
rev_seq,10,16,RB Tree,Branch Misses,18120315
rev_seq,10,16,WAVL Tree,L1 Misses,2784088
rev_seq,10,16,WAVL Tree,Branch Misses,21164141
rev_seq,10,17,RB Tree,L1 Misses,2858988
rev_seq,10,17,RB Tree,LLC Misses,
rev_seq,10,17,RB Tree,Branch Misses,18115943
rev_seq,10,17,WAVL Tree,L1 Misses,2740305
rev_seq,10,17,WAVL Tree,Branch Misses,21172296
rev_seq,10,18,RB Tree,L1 Misses,2873784
rev_seq,10,18,RB Tree,LLC Misses,
rev_seq,10,18,RB Tree,Branch Misses,18122920
rev_seq,10,18,WAVL Tree,L1 Misses,2718464
rev_seq,10,18,WAVL Tree,Branch Misses,21161546
rev_seq,10,19,RB Tree,L1 Misses,2840519
rev_seq,10,19,RB Tree,LLC Misses,
rev_seq,10,19,RB Tree,Branch Misses,18073960
rev_seq,10,19,WAVL Tree,L1 Misses,2719192
rev_seq,10,19,WAVL Tree,Branch Misses,21179269
rev_seq,10,20,RB Tree,L1 Misses,2809413
rev_seq,10,20,RB Tree,LLC Misses,
rev_seq,10,20,RB Tree,Branch Misses,18108849
rev_seq,10,20,WAVL Tree,L1 Misses,2727515
rev_seq,10,20,WAVL Tree,Branch Misses,21172608
rev_seq,20,1,RB Tree,L1 Misses,2814082
rev_seq,20,1,RB Tree,LLC Misses,
rev_seq,20,1,RB Tree,Branch Misses,19217909
rev_seq,20,1,WAVL Tree,L1 Misses,2706908
rev_seq,20,1,WAVL Tree,Branch Misses,22436924
rev_seq,20,2,RB Tree,L1 Misses,2811608
rev_seq,20,2,RB Tree,LLC Misses,
rev_seq,20,2,RB Tree,Branch Misses,19270407
rev_seq,20,2,WAVL Tree,L1 Misses,2694332
rev_seq,20,2,WAVL Tree,Branch Misses,22442283
rev_seq,20,3,RB Tree,L1 Misses,3023185
rev_seq,20,3,RB Tree,LLC Misses,
rev_seq,20,3,RB Tree,Branch Misses,19285224
rev_seq,20,3,WAVL Tree,L1 Misses,2676373
rev_seq,20,3,WAVL Tree,Branch Misses,22444008
rev_seq,20,4,RB Tree,L1 Misses,2780297
rev_seq,20,4,RB Tree,LLC Misses,
rev_seq,20,4,RB Tree,Branch Misses,19301930
rev_seq,20,4,WAVL Tree,L1 Misses,2697492
rev_seq,20,4,WAVL Tree,Branch Misses,22453146
rev_seq,20,5,RB Tree,L1 Misses,2803267
rev_seq,20,5,RB Tree,LLC Misses,
rev_seq,20,5,RB Tree,Branch Misses,19275978
rev_seq,20,5,WAVL Tree,L1 Misses,2800285
rev_seq,20,5,WAVL Tree,Branch Misses,22450119
rev_seq,20,6,RB Tree,L1 Misses,2824628
rev_seq,20,6,RB Tree,LLC Misses,
rev_seq,20,6,RB Tree,Branch Misses,19261603
rev_seq,20,6,WAVL Tree,L1 Misses,2692633
rev_seq,20,6,WAVL Tree,Branch Misses,22436857
rev_seq,20,7,RB Tree,L1 Misses,2792373
rev_seq,20,7,RB Tree,LLC Misses,
rev_seq,20,7,RB Tree,Branch Misses,19263860
rev_seq,20,7,WAVL Tree,L1 Misses,2734915
rev_seq,20,7,WAVL Tree,Branch Misses,22452729
rev_seq,20,8,RB Tree,L1 Misses,2783089
rev_seq,20,8,RB Tree,LLC Misses,
rev_seq,20,8,RB Tree,Branch Misses,19267298
rev_seq,20,8,WAVL Tree,L1 Misses,2699269
rev_seq,20,8,WAVL Tree,Branch Misses,22440189
rev_seq,20,9,RB Tree,L1 Misses,2785854
rev_seq,20,9,RB Tree,LLC Misses,
rev_seq,20,9,RB Tree,Branch Misses,19285916
rev_seq,20,9,WAVL Tree,L1 Misses,2757059
rev_seq,20,9,WAVL Tree,Branch Misses,22435230
rev_seq,20,10,RB Tree,L1 Misses,2770907
rev_seq,20,10,RB Tree,LLC Misses,
rev_seq,20,10,RB Tree,Branch Misses,19242182
rev_seq,20,10,WAVL Tree,L1 Misses,2670754
rev_seq,20,10,WAVL Tree,Branch Misses,22445578
rev_seq,20,11,RB Tree,L1 Misses,2917843
rev_seq,20,11,RB Tree,LLC Misses,
rev_seq,20,11,RB Tree,Branch Misses,19277732
rev_seq,20,11,WAVL Tree,L1 Misses,2695299
rev_seq,20,11,WAVL Tree,Branch Misses,22437938
rev_seq,20,12,RB Tree,L1 Misses,2800626
rev_seq,20,12,RB Tree,LLC Misses,
rev_seq,20,12,RB Tree,Branch Misses,19272688
rev_seq,20,12,WAVL Tree,L1 Misses,2694036
rev_seq,20,12,WAVL Tree,Branch Misses,22436589
rev_seq,20,13,RB Tree,L1 Misses,2784172
rev_seq,20,13,RB Tree,LLC Misses,
rev_seq,20,13,RB Tree,Branch Misses,19272625
rev_seq,20,13,WAVL Tree,L1 Misses,2674896
rev_seq,20,13,WAVL Tree,Branch Misses,22447520
rev_seq,20,14,RB Tree,L1 Misses,2818998
rev_seq,20,14,RB Tree,LLC Misses,
rev_seq,20,14,RB Tree,Branch Misses,19283482
rev_seq,20,14,WAVL Tree,L1 Misses,2680098
rev_seq,20,14,WAVL Tree,Branch Misses,22455541
rev_seq,20,15,RB Tree,L1 Misses,2838750
rev_seq,20,15,RB Tree,LLC Misses,
rev_seq,20,15,RB Tree,Branch Misses,19262939
rev_seq,20,15,WAVL Tree,L1 Misses,2692286
rev_seq,20,15,WAVL Tree,Branch Misses,22458791
rev_seq,20,16,RB Tree,L1 Misses,2810128
rev_seq,20,16,RB Tree,LLC Misses,
rev_seq,20,16,RB Tree,Branch Misses,19287802
rev_seq,20,16,WAVL Tree,L1 Misses,2693219
rev_seq,20,16,WAVL Tree,Branch Misses,22443283
rev_seq,20,17,RB Tree,L1 Misses,2927870
rev_seq,20,17,RB Tree,LLC Misses,
rev_seq,20,17,RB Tree,Branch Misses,19251677
rev_seq,20,17,WAVL Tree,L1 Misses,2673067
rev_seq,20,17,WAVL Tree,Branch Misses,22445406
rev_seq,20,18,RB Tree,L1 Misses,2768254
rev_seq,20,18,RB Tree,LLC Misses,
rev_seq,20,18,RB Tree,Branch Misses,19309104
rev_seq,20,18,WAVL Tree,L1 Misses,2681547
rev_seq,20,18,WAVL Tree,Branch Misses,22463114
rev_seq,20,19,RB Tree,L1 Misses,2785168
rev_seq,20,19,RB Tree,LLC Misses,
rev_seq,20,19,RB Tree,Branch Misses,19279775
rev_seq,20,19,WAVL Tree,L1 Misses,2718650
rev_seq,20,19,WAVL Tree,Branch Misses,22440192
rev_seq,20,20,RB Tree,L1 Misses,2820963
rev_seq,20,20,RB Tree,LLC Misses,
rev_seq,20,20,RB Tree,Branch Misses,19223268
rev_seq,20,20,WAVL Tree,L1 Misses,2689476
rev_seq,20,20,WAVL Tree,Branch Misses,22457530
rev_seq,30,1,RB Tree,L1 Misses,2820221
rev_seq,30,1,RB Tree,LLC Misses,
rev_seq,30,1,RB Tree,Branch Misses,20358356
rev_seq,30,1,WAVL Tree,L1 Misses,2711864
rev_seq,30,1,WAVL Tree,Branch Misses,23714130
rev_seq,30,2,RB Tree,L1 Misses,3022657
rev_seq,30,2,RB Tree,LLC Misses,
rev_seq,30,2,RB Tree,Branch Misses,20404779
rev_seq,30,2,WAVL Tree,L1 Misses,2643100
rev_seq,30,2,WAVL Tree,Branch Misses,23726099
rev_seq,30,3,RB Tree,L1 Misses,2790983
rev_seq,30,3,RB Tree,LLC Misses,
rev_seq,30,3,RB Tree,Branch Misses,20380292
rev_seq,30,3,WAVL Tree,L1 Misses,2676966
rev_seq,30,3,WAVL Tree,Branch Misses,23728609
rev_seq,30,4,RB Tree,L1 Misses,2764597
rev_seq,30,4,RB Tree,LLC Misses,
rev_seq,30,4,RB Tree,Branch Misses,20381865
rev_seq,30,4,WAVL Tree,L1 Misses,2667726
rev_seq,30,4,WAVL Tree,Branch Misses,23733916
rev_seq,30,5,RB Tree,L1 Misses,2814417
rev_seq,30,5,RB Tree,LLC Misses,
rev_seq,30,5,RB Tree,Branch Misses,20349449
rev_seq,30,5,WAVL Tree,L1 Misses,2663637
rev_seq,30,5,WAVL Tree,Branch Misses,23733407
rev_seq,30,6,RB Tree,L1 Misses,2775533
rev_seq,30,6,RB Tree,LLC Misses,
rev_seq,30,6,RB Tree,Branch Misses,20485832
rev_seq,30,6,WAVL Tree,L1 Misses,2763577
rev_seq,30,6,WAVL Tree,Branch Misses,23716305
rev_seq,30,7,RB Tree,L1 Misses,2802484
rev_seq,30,7,RB Tree,LLC Misses,
rev_seq,30,7,RB Tree,Branch Misses,20415820
rev_seq,30,7,WAVL Tree,L1 Misses,2650366
rev_seq,30,7,WAVL Tree,Branch Misses,23726176
rev_seq,30,8,RB Tree,L1 Misses,2831501
rev_seq,30,8,RB Tree,LLC Misses,
rev_seq,30,8,RB Tree,Branch Misses,20413372
rev_seq,30,8,WAVL Tree,L1 Misses,2666591
rev_seq,30,8,WAVL Tree,Branch Misses,23716283
rev_seq,30,9,RB Tree,L1 Misses,2752301
rev_seq,30,9,RB Tree,LLC Misses,
rev_seq,30,9,RB Tree,Branch Misses,20382248
rev_seq,30,9,WAVL Tree,L1 Misses,2680997
rev_seq,30,9,WAVL Tree,Branch Misses,23732219
rev_seq,30,10,RB Tree,L1 Misses,2779577
rev_seq,30,10,RB Tree,LLC Misses,
rev_seq,30,10,RB Tree,Branch Misses,20410185
rev_seq,30,10,WAVL Tree,L1 Misses,2682927
rev_seq,30,10,WAVL Tree,Branch Misses,23720780
rev_seq,30,11,RB Tree,L1 Misses,2775698
rev_seq,30,11,RB Tree,LLC Misses,
rev_seq,30,11,RB Tree,Branch Misses,20359192
rev_seq,30,11,WAVL Tree,L1 Misses,2660584
rev_seq,30,11,WAVL Tree,Branch Misses,23721180
rev_seq,30,12,RB Tree,L1 Misses,2788339
rev_seq,30,12,RB Tree,LLC Misses,
rev_seq,30,12,RB Tree,Branch Misses,20370037
rev_seq,30,12,WAVL Tree,L1 Misses,2652485
rev_seq,30,12,WAVL Tree,Branch Misses,23720393
